key,text,english,notes,tag,checked,checked_by,date,link,google,chatgpt,gemini,claude,deepl
king_south2,"British Empire 1870, Anglo-American World Power since 1914","British Empire 1870, Anglo-American World Power since 1914", ,text,False, , , , ,"பிரிட்டிஷ் பேரரசு 1870, 1914 முதல் ஆங்கிலோ-அமெரிக்க உலக சக்தி", , ,"பிரிட்டிஷ் பேரரசு 1870, 1914 முதல் ஆங்கில-அமெரிக்க உலக சக்தி"
king_south3,King of the South,King of the South, ,text,False, , , , ,தெற்கின் ராஜா, , ,தெற்கின் மன்னன்
king_north2,"Germany with Emperor William I 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)","Germany with Emperor William I 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)", ,text,False, , , , ,"ஜெர்மனி பேரரசர் வில்லியம் I 1871 (வ28), 1914 (வ29), 1935 (வ30b), 1939 (வ31a) உடன்", , ,"ஜெர்மனி முதலாம் வில்லியம் பேரரசருடன் 1871 (v28), 1914 (v29), 1935 (v30b), 1939 (v31a)"
king_north3,North,North, ,text,False, , , , ,வடக்கு, , ,வடக்கு
king_north4,"Soviet Union 1945-1991 (Daniel 11:32-39, 40b, 41)","Soviet Union 1945-1991 (Daniel 11:32-39, 40b, 41)", ,text,False, , , , ,"சோவியத் யூனியன் 1945-1991 (தானியேல் 11:32-39, 40b, 41)", , ,"சோவியத் யூனியன் 1945-1991 (தானியேல் 11:32-39, 40b, 41)"
king_north5,Russia since 2017 (w20 May),Russia since 2017 (w20 May), ,text,False, , , , ,2017 முதல் ரஷ்யா (w20 மே), , ,ரஷ்யா 2017 முதல் (மே 20)
time_of_end,"Presence of Christ, Conclusion of the system of things (Matthew 24:3), the last days (2 Timothy 3:1)","Presence of Christ, Conclusion of the system of things (Matthew 24:3), the last days (2 Timothy 3:1)",scriptures written out,text,False, , , , ,"கிறிஸ்துவின் சமூகத்தின் முடிவு, விஷயங்களின் முறையின் முடிவு (மத்தேயு 24:3), கடைசி நாட்கள் (2 தீமோத்தேயு 3:1)", , ,"கிறிஸ்துவின் பிரசன்னம், காரியங்களின் முற்றுப்புள்ளி (மத்தேயு 24:3), கடைசி நாட்களில் (2 தீமோத்தேயு 3:1)"
time_of_end2,Last days,Last days, ,text,False, , , , ,கடைசி நாட்கள், , ,கடைசி நாட்கள்
suryavaman2,King Suryavarman II builds Angkor Wat 1113-1150,King Suryavarman II builds Angkor Wat 1113-1150, ,text,False, , , , ,அரசர் சூர்யவர்மன் II அங்கோர் வாட்டை 1113-1150 கட்டினார், , ,மன்னர் சூர்யவர்மன் II அங்कोர் வாட் கோயிலை 1113-1150 இல் கட்டினார்.
notre-dame,Notre-Dame de Paris built 1163-1260,Notre-Dame de Paris built 1163-1260, ,text,False, , , , ,பாரிஸின் நோட்ரே-டேம் 1163-1260 கட்டப்பட்டது, , ,பாரிஸ் நோட்ர-டாம் 1163-1260 இல் கட்டப்பட்டது
babel,Tower of Babel built,Tower of Babel built, ,text,False, , , , ,பாபேல் கோபுரம் கட்டப்பட்டது, , ,பேலாவின் கோபுரம் கட்டப்பட்டது
infliction1,400 year infliction,400 year infliction,Acts 7:6,text,False, , , , ,400 ஆண்டு துன்புறுத்தல், , ,400 ஆண்டு காலத் துன்பம்
Lots_wife,Lot’s wife,Lot’s wife, ,text,False, , , , ,லோத்தின் மனைவி, , ,லோத்தின் மனைவி
Lots_daughters,Daughters of Lot,Daughters of Lot, ,text,False, , , , ,லோத்தின் மகள்கள், , ,லோத்தின் மகள்கள்
Moab,Moab (older daughter),Moab (older daughter),Genesis 19:37,text,False, , , , ,மோவாப் (மூத்த மகள்), , ,மோவாப் (மூத்த மகள்)
rosetta,Rosetta stone 196 B.C.E.,Rosetta stone 196 B.C.E., ,text,False, , , , ,ரோசெட்டா ஸ்டோன் 196 கி.மு.பி.பி, , ,ரோசெட்டா கல் 196 கி.மு.
Herodotus,"Herodotus c. 484 – c. 425 BC, writes The Histories","Herodotus c. 484 – c. 425 BC, writes The Histories",Father of History,text,False, , , , ,"ஹெரோடோட்டஸ் சுமார் கி.மு. 484 – சுமார் கி.மு. 425, வரலாறுகளை எழுதுகிறார்", , ,"ஹெரோடோடஸ் சுமார் 484 – சுமார் 425 கி.மு., 'தி ஹிஸ்டரிஸ்' நூலை எழுதினார்."
Aristotle,Aristotle 384 – 322 BC,Aristotle 384 – 322 BC,"The First Teacher, The Philosopher",text,False, , , , ,அரிஸ்டாட்டில் கி.மு. 384 – 322, , ,அரிஸ்டாட்டில் 384 – 322 கி.மு.
Ptolemy,Ptolemy c 100 – c. 170 C.E.,Ptolemy c 100 – c. 170 C.E., ,text,False, , , , ,தொலெமி சுமார் 100 – சுமார் 170 கி.பி., , ,டோலமி சு. 100 – சு. 170 கி.பி.
Pythagoras,Pythagoras c. 570 – c. 495 BC,Pythagoras c. 570 – c. 495 BC, ,text,False, , , , ,பைதகரஸ் சுமார் கி.மு. 570 – சுமார் கி.மு. 495, , ,பைதாகரஸ் சு. 570 – சு. 495 மு.பி.
Plato,Plato c. 427 – c. 348 BC,Plato c. 427 – c. 348 BC, ,text,False, , , , ,பிளேட்டோ சுமார் கி.மு. 427 – சுமார் கி.மு. 348, , ,பிளேட்டோ சு. 427 – சு. 348 கி.மு.
Socrates,Socrates c. 470 – c. 399 BC,Socrates c. 470 – c. 399 BC, ,text,False, , , , ,சாக்ரடீஸ் சுமார் கி.மு. 470 – சுமார் கி.மு. 399, , ,சாக்ரடீஸ் சு. 470 – சு. 399 மு.பி.
Josephus,Josephus c. 37 – c. 100 C.E.,Josephus c. 37 – c. 100 C.E., ,text,False, , , , ,ஜோசபஸ் சுமார் 37 – சுமார் 100 கி.பி., , ,ஜோசெபஸ் சு. 37 – சு. 100 கி.பி.
Cicero,Cicero 106–43 BC,Cicero 106–43 BC,"influence on Latin language, 3 Jan 106 BC – 7 Dec 43 BC",text,False, , , , ,சிசிரோ கி.மு. 106–43, , ,சீசரோ 106–43 கி.மு.
lachish_letters,Lachish letters c. 590 B.C.E.,Lachish letters c. 590 B.C.E., ,text,False, , , , ,லாக்கிஷ் கடிதங்கள் சுமார் கி.மு. 590, , ,"லக்கிஷ் கடிதங்கள், சுமார் கி.மு. 590"
lachish_reliefs,Lachish reliefs c. 681 B.C.E.,Lachish reliefs c. 681 B.C.E., ,text,False, , , , ,லாக்கிஷ் சிற்பங்கள் சுமார் கி.மு. 681, , ,"லாக்கிஷ் நிழற்படங்கள், சுமார் கி.மு. 681"
mesha_stele,Mesha Stele (Moabite stone) c. 840 B.C.E.,Mesha Stele (Moabite stone) c. 840 B.C.E.,w25/12 study article 50 paragraph 6,text,False, , , , ,மேசா ஸ்டீல் (மோவாபிய கல்) சுமார் கி.மு. 840, , ,மேஷா கல்வெட்டு (மோவாபியக் கல்) சுமார் கி.மு. 840
gilgamesh,Gilgamesh and Aga 𒇽𒆥𒄄𒀀𒀝𒂵,Gilgamesh and Aga 𒇽𒆥𒄄𒀀𒀝𒂵, ,text,False, , , , ,கில்காமெஷ் மற்றும் அகா 𒇽𒆥𒄄𒀀𒀝𒂵, , ,கில்காமெஷ் மற்றும் அகா 𒇽𒆥𒄄𒀀𒀝𒂵
epic_gilgamesh,Epic of Gilgamesh (Sîn-lēqi-unninni),Epic of Gilgamesh (Sîn-lēqi-unninni), ,text,False, , , , ,கில்காமெஷ் காவியம் (சின்-லேக்கி-உன்னின்னி), , ,கில்காமெஷ் காவியம் (சின்-லெக்கி-உன்னின்னி)
gregorian,Gregorian calendar 1582,Gregorian calendar 1582, ,text,False, , , , ,கிரெகோரியன் நாட்காட்டி 1582, , ,கிரிகோரியன் நாட்காட்டி 1582
shang-dynasty,c. 1600-1046 BC,c. 1600-1046 BC, ,text,False, , , , ,சுமார் கி.மு. 1600-1046, , ,சுமார் கி.மு. 1600-1046
western-zhou,c. 1046-771 BC,c. 1046-771 BC, ,text,False, , , , ,சுமார் கி.மு. 1046-771, , ,கி.மு. சுமார் 1046-771
qin-dynasty,Qin 221-207 BC,Qin 221-207 BC, ,text,False, , , , ,க்வின் கி.மு. 221-207, , ,கின் 221-207 கி.மு.
western-han,207 BC – 9 CE,207 BC – 9 CE, ,text,False, , , , ,கி.மு. 207 – கி.பி. 9, , ,கி.மு. 207 – கி.பி. 9
three-kingdoms,Three kingdoms 220-280 CE,Three kingdoms 220-280 CE, ,text,False, , , , ,மூன்று ராஜ்ஜியங்கள் கி.பி. 220-280, , ,மூன்று ராஜ்ஜியங்கள் 220-280 கி.பி.
sixteen-kingdoms,Sixteen kingdoms 304-439 CE,Sixteen kingdoms 304-439 CE, ,text,False, , , , ,பதினாறு ராஜ்ஜியங்கள் கி.பி. 304-439, , ,பதினாறு அரசுகள் 304-439 கி.பி.
tang-dynasty2,"618-690, 705-907","618-690, 705-907", ,text,False, , , , , , , , 
wu-zhou,690-705 Wu Zhou,690-705 Wu Zhou, ,text,False, , , , ,690-705 வு ஜோ, , ,690-705 வூ சூ
tang-dynasty1_c,Tang,Tang, ,text,False, , , , ,டாங், , ,தாங்
gonghe,Gonghe Regency 841-828 BC,Gonghe Regency 841-828 BC, ,text,False, , , , ,காங்ஹே ஆட்சிக்காலம் கி.மு. 841-828, , ,காங்ஹே ராஜ்ஜியம் கி.மு. 841-828
Ashoka,Ashoka (c. 304-232 BC) promotes Buddhism,Ashoka (c. 304-232 BC) promotes Buddhism, ,text,False, , , , ,அசோகா (சுமார் கி.மு. 304-232) பௌத்தத்தை பரப்புகிறார், , ,அசோகர் (சு. 304-232 மு.ப.) பௌத்த மதத்தை ஊக்குவித்தார்.
siloam-tunnel,Hezekiah extends Siloam tunnel,Hezekiah extends Siloam tunnel,c. 742-732 BC,text,False, , , , ,எசேக்கியா சீலோகாம் சுரங்கத்தை விரிவுபடுத்துகிறார், , ,எசேக்கியா சிலோவாம் சுரங்கத்தை நீட்டிக்கிறார்
Angloamerica2,"Anglo-American is symbolized by the feet of iron mixed with clay in the prophecy in Daniel 2:33, 41-43","Anglo-American is symbolized by the feet of iron mixed with clay in the prophecy in Daniel 2:33, 41-43", ,text,False, , , , ,"டேனியேல் 2:33, 41-43 இல் உள்ள தீர்க்கதரிசனத்தில் இரும்பு கால்கள் களிமண்ணுடன் கலக்கப்பட்டதன் மூலம் ஆங்கிலோ-அமெரிக்கா குறிக்கப்படுகிறது", , ,"தானியேல் 2:33, 41-43-ஆம் வசனங்களில் உள்ள தீர்க்கதரிசனத்தில், களிமண்ணுடன் கலந்த இரும்புக் கால்கள் ஆங்கிலோ-அமெரிக்காவைக் குறிக்கின்றன."
Manetho,Manetho writes Aegyptiaca,Manetho writes Aegyptiaca, ,text,False, , , , ,மனேதோ எகிப்தியாக்கா எழுதுகிறார், , ,மானெத்தோ எகிப்திய வரலாற்றை எழுதுகிறார்
destruction_babylon,"Destruction of Babylon the Great (Revelation 17:3, 15-18; 18:9, 10)","Destruction of Babylon the Great (Revelation 17:3, 15-18; 18:9, 10)",beginning of great tribulation (GT),text,False, , , , ,"பாபிலோன் மாபெரும் அழிவு (வெளிப்படுத்தல் 17:3, 15-18; 18:9, 10)", , ,"பேரிரைப் பாபிலோனின் அழிவு (வெளிப்படுத்தின விசேஷம் 17:3, 15-18; 18:9, 10)"
peace_security,"“Peace and security!” (1 Thessalonians 5:3, this is one possibility, QfR 26/2, 25/11)","“Peace and security!” (1 Thessalonians 5:3, this is one possibility, QfR 26/2, 25/11)","one possibility, see Questions from Readers",text,False, , , , ,"""சமாதானமும் பாதுகாப்பும்!"" (1 தெசலோனிக்கேயர் 5:3, இது ஒரு சாத்தியம், QfR 26/2, 25/11)", , ,"""அமைதியும் பாதுகாப்பும்!"" (1 தெசலோனிக்கேயர் 5:3, இது ஒரு சாத்தியக்கூறு, QfR 26/2, 25/11)"
gog_of_magog,"Attack of Gog of Magog (Ezekiel 38:1, 2, 9-12, 18-23)","Attack of Gog of Magog (Ezekiel 38:1, 2, 9-12, 18-23)",end of GT,text,False, , , , ,"மாகோக்கின் கோக் தாக்குதல் (எசேக்கியேல் 38:1, 2, 9-12, 18-23)", , ,"மகோகு Gog-இன் தாக்குதல் (எசேக்கியேல் 38:1, 2, 9-12, 18-23)"
sheep_goat,"Earth’s inhabitants are judged, separating sheep and goats (Matthew 25:31-33)","Earth’s inhabitants are judged, separating sheep and goats (Matthew 25:31-33)",end of GT,text,False, , , , ,"பூமியின் குடிமக்கள் தீர்ப்பு அளிக்கப்பட்டு, ஆடுகளும் வெள்ளாடுகளும் பிரிக்கப்படுகின்றன (மத்தேயு 25:31-33)", , ,"பூமியின் குடிகள் நியாயந்தீர்க்கப்பட்டு, ஆடுகளிலிருந்து செம்மறியாடுகளைப் பிரிக்கப்படுகிறார்கள் (மத்தேயு 25:31-33)"
annointed,Gathering of Kingdom rulers (Matthew 24:31; 1 Corinthians 15:50-53; 1 Thessalonians 4:15-17),Gathering of Kingdom rulers (Matthew 24:31; 1 Corinthians 15:50-53; 1 Thessalonians 4:15-17),end of GT,text,False, , , , ,ராஜ்ஜிய ஆட்சியாளர்களின் சந்திப்பு (மத்தேயு 24:31; 1 கொரிந்தியர் 15:50-53; 1 தெசலோனிக்கேயர் 4:15-17), , ,தேவனுடைய ராஜ்யத்தின் ஆளுநர்களின் ஒன்றுகூடல் (மத்தேயு 24:31; 1 கொரிந்தியர் 15:50-53; 1 தெசலோனிக்கேயர் 4:15-17)
armageddon,"Battle of Armageddon (Revelation 16:14, 16; Isaiah 13:9; 2 Peter 3:12)","Battle of Armageddon (Revelation 16:14, 16; Isaiah 13:9; 2 Peter 3:12)",end of system of things,text,False, , , , ,"ஆர்மகெதோன் போர் (வெளிப்படுத்தல் 16:14, 16; ஏசாயா 13:9; 2 பேதுரு 3:12)", , ,"அர்மகெதோன் போர் (வெளிப்படுத்தின விசேஷம் 16:14, 16; ஏசாயா 13:9; 2 பேதுரு 3:12)"
millenium,"God’s Kingdom begins its 1000-year reign (Revelation 5:9, 10; 20:4, 6)","God’s Kingdom begins its 1000-year reign (Revelation 5:9, 10; 20:4, 6)", ,text,False, , , , ,"கடவுளின் ராஜ்ஜியம் அதன் 1000 ஆண்டு ஆட்சியைத் தொடங்குகிறது (வெளிப்படுத்தல் 5:9, 10; 20:4, 6)", , ,"தேவனுடைய ராஜ்யம் அதன் 1000 ஆண்டு கால ஆட்சியைத் தொடங்குகிறது (வெளிப்படுத்தின விசேஷம் 5:9, 10; 20:4, 6)"
great_crowd,"A great crowd survives Armageddon (Revelation 7:9, 14; Psalm 37:9-11)","A great crowd survives Armageddon (Revelation 7:9, 14; Psalm 37:9-11)", ,text,False, , , , ,"ஒரு பெரும் கூட்டம் ஆர்மகெதோனில் இருந்து தப்பிப்பிழைக்கிறது (வெளிப்படுத்தல் 7:9, 14; சங்கீதம் 37:9-11)", , ,"ஒரு பெரிய கூட்டத்தார் அர்மகெதோனிலிருந்து தப்பிப்பிழைக்கிறார்கள் (வெளிப்படுத்தின விசேஷம் 7:9, 14; சங்கீதம் 37:9-11)"
world_population,World population in billions in the last 2000 years,World population in billions in the last 2000 years, ,text,False, , , , ,கடைசி 2000 ஆண்டுகளில் பில்லியன்களில் உலக மக்கள் தொகை, , ,கடந்த 2000 ஆண்டுகளில் உலக மக்கள்தொகை பில்லியன்களில்
khmer_empire_c,Khmer Empire - Angkor period,Khmer Empire - Angkor period, ,text,False, , , , ,கெமர் பேரரசு - அங்கோர் காலம், , ,கெமர் பேரரசு - அங்கோர் காலம்
holy_roman_empire_c,Holy Roman Empire – known as Holy Roman Empire of the German Nation after 1512,Holy Roman Empire – known as Holy Roman Empire of the German Nation after 1512, ,text,False, , , , ,புனித ரோமன் பேரரசு – 1512 க்குப் பிறகு ஜெர்மன் தேசத்தின் புனித ரோமன் பேரரசு என்று அழைக்கப்படுகிறது, , ,புனித ரோமானியப் பேரரசு – 1512-க்குப் பிறகு ஜெர்மன் தேசத்தின் புனித ரோமானியப் பேரரசு என அறியப்பட்டது
mongol_empire,Mongol Empire 1206 – 1294,Mongol Empire 1206 – 1294, ,text,False, , , , ,மங்கோலிய பேரரசு 1206 – 1294, , ,மங்கோலியப் பேரரசு 1206 – 1294
maya_classic_c,Maya civilization – Classic period,Maya civilization – Classic period, ,text,False, , , , ,மாயா நாகரிகம் – கிளாசிக் காலம், , ,மாயா நாகரிகம் – கிளாசிக் காலம்
maya_postclassic_c,Maya civilization – Postclassic period,Maya civilization – Postclassic period, ,text,False, , , , ,மாயா நாகரிகம் – பிந்தைய கிளாசிக் காலம், , ,மாயா நாகரிகம் – பிந்தைய செவ்வியல் காலம்
Teotihuacan,"Largest city in the Americas, pyramids build c. 200 C.E.","Largest city in the Americas, pyramids build c. 200 C.E.", ,text,False, , , , ,"அமெரிக்காவின் மிகப் பெரிய நகரம், பிரமிடுகள் சுமார் கி.பி. 200 இல் கட்டப்பட்டன", , ,"அமெரிக்காவின் மிகப்பெரிய நகரம், கி.பி. சுமார் 200-ல் கட்டப்பட்ட பிரமிடுகள்."
Dionysius_Exiguus,"Dionysius Exiguus, inventor of Anno Domini","Dionysius Exiguus, inventor of Anno Domini", ,text,False, , , , ,"டையோனிசியஸ் எக்ஸிகுவஸ், அன்னோ டொமினியின் கண்டுபிடிப்பாளர்", , ,"ஆனோ டோமினியின் கண்டுபிடிப்பாளர், டியோனிசியஸ் எக்ஸிகஸ்"
Umayyad_c,Umayyad,Umayyad, ,text,False, , , , ,உமையா, , ,உமைய்யது
ur3,Ur III Dynasty 𒋀𒀕𒆠,Ur III Dynasty 𒋀𒀕𒆠, ,text,False, , , , ,ஊர் III வம்சம் 𒋀𒀕𒆠, , ,உர் III வம்சம் 𒋀𒀕𒆠
hammurabi,Hammurabi 𒄩𒄠𒈬𒊏𒁉,Hammurabi 𒄩𒄠𒈬𒊏𒁉, ,text,False, , , , ,ஹம்முராபி 𒄩𒄠𒈬𒊏𒁉, , ,ஹம்முராபி 𒄩𒄠𒈬𒊏𒁉
Al-Khwarizmi,al-Khwarizmi writes Al-Jabr (Algebra),al-Khwarizmi writes Al-Jabr (Algebra), ,text,False, , , , ,அல்-குவாரிஸ்மி அல்-ஜப்ர் (இயற்கணிதம்) எழுதுகிறார், , ,அல்-குவாரிஸ்மி அல்-ஜப்ரத்தை (இருறுப்புக்கணிதம்) எழுதினார்
al-azhar,Al-Azhar University is established in Cairo,Al-Azhar University is established in Cairo, ,text,False, , , , ,அல்-அஸ்ஹர் பல்கலைக்கழகம் கெய்ரோவில் நிறுவப்பட்டது, , ,கெய்ரோவில் அல்-அஸ்ஹர் பல்கலைக்கழகம் நிறுவப்பட்டது.
Ibn-Sina,Ibn Sina or Avicenna,Ibn Sina or Avicenna, ,text,False, , , , ,இப்னு சினா அல்லது அவிசென்னா, , ,இப்னு சீனா அல்லது அவிசென்னா
life-expectancy,Life expectancy 75 years,Life expectancy 75 years, ,text,False, , , , ,ஆயுட்காலம் 75 ஆண்டுகள், , ,சராசரி ஆயுட்காலம் 75 ஆண்டுகள்
430years_c,"430 years: Exodus 12:41, Galatians 3:17","430 years: Exodus 12:41, Galatians 3:17",2024-12-24,text,False, , , , ,"430 ஆண்டுகள்: எக்சோடஸ் 12:41, கலாத்தியர் 3:17", , ,"430 ஆண்டுகள்: புறப்பாடு 12:41, கலத்தியர் 3:17"
maya_calendar,"Calculated beginning of Maya calendar August 11, 3114 B.C.E.","Calculated beginning of Maya calendar August 11, 3114 B.C.E.",2024-12-25,text,False, , , , ,"மாய காலண்டரின் கணக்கிடப்பட்ட தொடக்கம் ஆகஸ்ட் 11, கி.மு. 3114", , ,"மாயன் நாட்காட்டியின் தொடக்கம் கி.மு. 3114, ஆகஸ்ட் 11 எனக் கணக்கிடப்பட்டது."
xia-dynasty2,c. 2070 – c. 1600 BC; Era first alluded during the Western Zhou period,c. 2070 – c. 1600 BC; Era first alluded during the Western Zhou period,2025-01-02,text,False, , , , ,கி.மு. 2070 – கி.மு. 1600; மேற்கு ஜோவ் காலத்தில் முதலில் குறிப்பிடப்பட்ட சகாப்தம், , ,கி.மு. சுமார் 2070 – சுமார் 1600; மேற்கு ஜௌ காலத்தில் முதன்முதலில் குறிப்பிடப்பட்ட சகாப்தம்
xia-dynasty2_c,Xia dynasty in China,Xia dynasty in China, ,text,False, , , , ,சீனாவில் சியா வம்சம், , ,சீனாவில் ஷியா வம்சம்
tres_zapotes,"September 3rd, 32 B.C.E.","September 3rd, 32 B.C.E.",2024-12-31,text,False, , , , ,"செப்டம்பர் 3, கி.மு. 32", , ,"செப்டம்பர் 3, கி.மு. 32"
joseph_jacob_reunited,Joseph and Jacob reunited in Egypt – 1728 B.C.E. (Gen 45:11; 47:9),Joseph and Jacob reunited in Egypt – 1728 B.C.E. (Gen 45:11; 47:9),2025-01-01,text,False, , , , ,எகிப்தில் யோசேப்பும் யாக்கோபும் மீண்டும் சந்தித்தல் – கி.மு. 1728 (ஆதி 45:11; 47:9), , ,ஜோசப்பும் யாக்கோபும் எகிப்தில் மீண்டும் சந்தித்தனர் – கி.மு. 1728 (ஆதியாகமம் 45:11; 47:9)
king_south_light_c,King of the South from Daniel 11,King of the South from Daniel 11,2025-02-05,text,False, , , , ,தானியேல் 11 இல் தெற்கின் ராஜா, , ,"தெற்கின் ராஜா, தானியேல் 11-லிருந்து"
king_north_light_c,King of the North from Daniel 11,King of the North from Daniel 11,2025-02-05,text,False, , , , ,தானியேல் 11 இல் வடக்கின் ராஜா, , ,தானியேல் 11-லிருந்து வடக்கின் ராஜா
daniel2_iron_c,Iron legs from Daniel 2,Iron legs from Daniel 2,2025-02-05,text,False, , , , ,தானியேல் 2 இல் இரும்பு கால்கள், , ,தானியேல் 2-ல் இருந்து இரும்புக் கால்கள்
argenteus,Codex Argenteus c. 505,Codex Argenteus c. 505,written copy of Wulfila Bible,text,False, , , , ,கோடெக்ஸ் அர்ஜென்டியஸ் கி.பி. 505, , ,கோடெக்ஸ் அர்ஜென்டியஸ் சு. 505
nguyen_dynasty_c,Nguyễn,Nguyễn,2025-09-20,text,False, , , , ,நியூயன், , ,ந்குயன்
edo_c,Edo period in Japan,Edo period in Japan,Edo period (Tokugawa shogunate),text,False, , , , ,ஜப்பானில் ஏடோ காலம், , ,ஜப்பானில் எடோ காலம்
meiji_c,Meiji,Meiji,2025-09-20,text,False, , , , ,மெய்ஜி, , ,மெய்ஜி
american_civil_war,American Civil War 1861-1865,American Civil War 1861-1865,"April 12, 1861 to May 26, 1865",text,False, , , , ,அமெரிக்க உள்நாட்டுப் போர் 1861-1865, , ,அமெரிக்க உள்நாட்டுப் போர் 1861-1865
aleppo_codex,Aleppo Codex c. 920,Aleppo Codex c. 920,2025-10-03,text,False, , , , ,அலெப்போ கோடெக்ஸ் கி.பி. 920, , ,அலெப்போ கோடெக்ஸ் சு. 920
vandals,Kingdom of the Vandals and Alans 435 – 534,Kingdom of the Vandals and Alans 435 – 534,Vandals 435-534 C.E.,text,False, , , , ,வண்டல்கள் மற்றும் அலன்களின் ராஜ்யம் 435 – 534, , ,வண்டால்கள் மற்றும் அலான்களின் இராச்சியம் 435 – 534
francia,"c. 481/509 – 843, Merovingian till 751, then Carolingian","c. 481/509 – 843, Merovingian till 751, then Carolingian",Kingdom of the Franks (Regnum Francorum) c. 481/509-843 treaty of Verdun,text,False, , , , ,"கி.பி. 481/509 – 843, மெரோவிங்கியன் வரை 751, பின் கரோலிங்கியன்", , ,"சு. 481/509 – 843, 751 வரை மெரோவிஞ்சியன், பின்னர் கரோலிஞ்சியன்"
francia_c,Kingdom of the Franks,Kingdom of the Franks, ,text,False, , , , ,பிராங்க்ஸின் ராஜ்யம், , ,ஃபிராங்க்ஸ் இராச்சியம்
100_years_war,Hundred Years’ War 1337 – 1453,Hundred Years’ War 1337 – 1453,1337–1453,text,False, , , , ,நூறு ஆண்டுப் போர் 1337 – 1453, , ,நூறு ஆண்டுகளின் போர் 1337 – 1453
black_death,Black death 1346-1353,Black death 1346-1353,1346-1353,text,False, , , , ,பிளாக் டெத் 1346-1353, , ,கருப்பு மரணம் 1346-1353
sui_dynasty,581-618 Sui dynasty,581-618 Sui dynasty,2025-11-09,text,False, , , , ,581-618 சுய் வம்சம், , ,581-618 சுய் வம்சம்
sui_dynasty_c,Sui,Sui,2025-11-09,text,False, , , , ,சுய், , ,சூய்
tribulation,"The Great Tribulation (Mark 13:19; Daniel 12:1; Matt 24:21, 22)","The Great Tribulation (Mark 13:19; Daniel 12:1; Matt 24:21, 22)", ,text,False, , , , ,"மகா இன்னல் (மாற்கு 13:19; தானியேல் 12:1; மத்தேயு 24:21, 22)", , ,"மகா உபத்திரவம் (மாற்கு 13:19; தானியேல் 12:1; மத்தேயு 24:21, 22)"
timeline_created,"This timeline is created in 2023, the hottest year in human history and the last 125,000 years","This timeline is created in 2023, the hottest year in human history and the last 125,000 years",2026-06-07,text,False, , , , ,"இந்த காலவரிசை 2023 இல் உருவாக்கப்பட்டது, மனித வரலாற்றிலும் கடந்த 125,000 ஆண்டுகளிலும் மிகவும் வெப்பமான ஆண்டு", , ,"இந்த காலக்கோடு, மனித வரலாற்றில் மிகவும் வெப்பமான ஆண்டான 2023-லும், கடந்த 125,000 ஆண்டுகளிலும் உருவாக்கப்பட்டது."
Adam,Adam,Adam,Luke 3:38,bible,False, , , , , , , , 
Seth,Seth,Seth,Luke 3:38,bible,False, , , , , , , , 
Enosh,Enosh,Enosh,Luke 3:38,bible,False, , , , , , , , 
Kenan,Kenan (Cainan),Kenan (Cainan),"Genesis 5:12, Luke 3:37",bible,False, , , , , , , , 
Mahalalel,Mahalalel (Mahalaleel),Mahalalel (Mahalaleel),"Genesis 5:15, Luke 3:37",bible,False, , , , , , , , 
Jared,Jared,Jared,Luke 3:37,bible,False, , , , , , , , 
Enoch,Enoch,Enoch,Luke 3:37,bible,False, , , , , , , , 
Methuselah,Methuselah,Methuselah,Luke 3:37,bible,False, , , , , , , , 
Lamech,Lamech,Lamech,Luke 3:36,bible,False, , , , , , , , 
Noah,Noah,Noah,Luke 3:36,bible,False, , , , , , , , 
Shem,Shem,Shem,Luke 3:36,bible,False, , , , , , , , 
Arpachshad,Arpachshad,Arpachshad,Luke 3:36,bible,False, , , , , , , , 
Shelah,Shelah,Shelah,Luke 3:35,bible,False, , , , , , , , 
Eber,Eber,Eber,Luke 3:35,bible,False, , , , , , , , 
Peleg,Peleg,Peleg,Luke 3:35,bible,False, , , , , , , , 
Reu,Reu,Reu,Luke 3:35,bible,False, , , , , , , , 
Serug,Serug,Serug,Luke 3:35,bible,False, , , , , , , , 
Nahor,Nahor,Nahor,"Luke 3:34, Genesis 11:24",bible,False, , , , , , , , 
Terah,Terah,Terah,Luke 3:34,bible,False, , , , , , , , 
Abraham,Abraham,Abraham,Luke 3:34,bible,False, , , , , , , , 
Isaac,Isaac,Isaac,Luke 3:34,bible,False, , , , , , , , 
Jacob,Jacob,Jacob,Luke 3:34,bible,False, , , , , , , , 
Joseph,Joseph,Joseph,Genesis 37,bible,False, , , , , , , , 
Moses,Moses,Moses,Exodus 2:10,bible,False, , , , , , , , 
Othniel,Othniel,Othniel,Judges 3:9-11,bible,False, , , , , , , , 
Ehud,Ehud,Ehud,Judges 3:15-18,bible,False, , , , , , , , 
Shamgar,Shamgar,Shamgar,Judges 3:31,bible,False, , , , , , , , 
Barak,"Barak, Deborah, Jael","Barak, Deborah, Jael",Judges 4:6,bible,False, , , , , , , , 
Gideon,Gideon,Gideon,Judges 7:1,bible,False, , , , , , , , 
Tola,Tola,Tola,Judges 10:1,bible,False, , , , , , , , 
Jair,Jair,Jair,Judges 10:3,bible,False, , , , , , , , 
Jephthah,Jephthah,Jephthah,Judges 11:1,bible,False, , , , , , , , 
Ibzan,Ibzan,Ibzan,Judges 12:8,bible,False, , , , , , , , 
