key,text,english,notes,tag,checked,checked_by,date,link,google,chatgpt,gemini,claude,deepl
western-han,207 р. до н. е. - 9 н.е.,207 BC – 9 CE, ,text,False, , , , ,207 до н.е. – 9 н.е., , ,207 р. до н. е. – 9 р. н. е.
three-kingdoms,Три королівства 220-280 н.е.,Three kingdoms 220-280 CE, ,text,False, , , , ,Три царства 220-280 н.е., , ,"Три царства, 220–280 рр. н. е."
sixteen-kingdoms,Шістнадцять королівств 304-439 Cн.е.,Sixteen kingdoms 304-439 CE, ,text,False, , , , ,Шістнадцять царств 304-439 н.е., , ,"Шістнадцять королівств, 304–439 рр. н. е."
tang-dynasty2,"618-690, 705-907","618-690, 705-907", ,text,False, , , , , , , ,"618–690, 705–907"
wu-zhou,690-705 Ву Чжоу,690-705 Wu Zhou, ,text,False, , , , ,690-705 У Чжоу, , ,690–705 У Чжоу
tang-dynasty1_c,Дерен,Tang, ,text,False, , , , ,Тан, , ,Тан
gonghe,Gonghe Regency 841-828 до н. е.,Gonghe Regency 841-828 BC, ,text,False, , , , ,Регентство Гунхе 841-828 до н.е., , ,"Округ Гонхе, 841–828 рр. до н. е."
Ashoka,Ашока (бл. 304-232 р. До н.е.) сприяє буддизму,Ashoka (c. 304-232 BC) promotes Buddhism, ,text,False, , , , ,Ашока (бл. 304-232 до н.е.) сприяє поширенню буддизму, , ,Ашока (бл. 304–232 рр. до н. е.) пропагує буддизм
siloam-tunnel,Єзекія розширює силоам -тунель,Hezekiah extends Siloam tunnel,c. 742-732 BC,text,False, , , , ,Єзекія розширює Сілоамський тунель, , ,Єзекія розширює тунель Сілоам
Angloamerica2,"Англо-американець символізується ногами заліза, змішаним з глиною в пророцтві в Даниїлі 2:33, 41-43","Anglo-American is symbolized by the feet of iron mixed with clay in the prophecy in Daniel 2:33, 41-43", ,text,False, , , , ,"Англо-американський символізується ногами із заліза, змішаного з глиною, у пророцтві в Даниїла 2:33, 41-43", , ,"Англо-американська імперія символізується ногами із заліза, змішаного з глиною, у пророцтві з книги Даниїла 2:33, 41–43"
Manetho,Мането пише aegyptiaca,Manetho writes Aegyptiaca, ,text,False, , , , ,Манефон пише «Агіптіака», , ,Мането пише «Аїгіптіака»
destruction_babylon,"Знищення Вавилона Великого (Об'явлення 17: 3, 15-18; 18: 9, 10)","Destruction of Babylon the Great (Revelation 17:3, 15-18; 18:9, 10)",beginning of great tribulation (GT),text,False, , , , ,"Знищення Вавилона Великого (Об'явлення 17:3, 15-18; 18:9, 10)", , ,"Знищення Великого Вавилону (Об’явлення 17:3, 15–18; 18:9, 10)"
peace_security,"«Мир і безпека!» (1 Фессалонікійців 5:3, це одна з можливостей, QfR 26/2, 25/11)","“Peace and security!” (1 Thessalonians 5:3, this is one possibility, QfR 26/2, 25/11)","one possibility, see Questions from Readers",text,False, , , , ,"«Мир і безпека!» (1 Солунянам 5:3, це одна з можливостей, QfR 26/2, 25/11)", , ,"«Мир і безпека!» (1 Солунян 5:3, це один із варіантів, QfR 26/2, 25/11)"
gog_of_magog,"Атака Gog of Magog (Єзекіїль 38: 1, 2, 9-12, 18-23)","Attack of Gog of Magog (Ezekiel 38:1, 2, 9-12, 18-23)",end of GT,text,False, , , , ,"Напад Гога з Магога (Єзекіїль 38:1, 2, 9-12, 18-23)", , ,"Напад Гога з Магога (Єзекіїль 38:1, 2, 9–12, 18–23)"
sheep_goat,"Мешканці Землі судять, розділяючи овець та кіз (Матвія 25: 31-33)","Earth’s inhabitants are judged, separating sheep and goats (Matthew 25:31-33)",end of GT,text,False, , , , ,"Жителі землі судяться, відокремлюючи овець від козлів (Матвія 25:31-33)", , ,"Мешканці Землі піддаються суду, під час якого відбудеться відокремлення овець від козлів (Матвія 25:31–33)"
annointed,Збір правителів королівства (Матвія 24:31; 1 Коринтян 15: 50-53; 1 Салонійці 4: 15-17),Gathering of Kingdom rulers (Matthew 24:31; 1 Corinthians 15:50-53; 1 Thessalonians 4:15-17),end of GT,text,False, , , , ,Зібрання правителів Царства (Матвія 24:31; 1 Коринтянам 15:50-53; 1 Солунянам 4:15-17), , ,Зібрання правителів Царства (Матвія 24:31; 1 Коринтян 15:50–53; 1 Солунян 4:15–17)
armageddon,"Битва при Армагеддоні (Об'явлення 16:14, 16; Ісая 13: 9; 2 Петро 3:12)","Battle of Armageddon (Revelation 16:14, 16; Isaiah 13:9; 2 Peter 3:12)",end of system of things,text,False, , , , ,"Битва Армаґеддону (Об'явлення 16:14, 16; Ісая 13:9; 2 Петра 3:12)", , ,"Битва при Армагеддоні (Об’явлення 16:14, 16; Ісая 13:9; 2 Петра 3:12)"
millenium,"Боже Царство починає своє 1000-річне правління (Об'явлення 5: 9, 10; 20: 4, 6)","God’s Kingdom begins its 1000-year reign (Revelation 5:9, 10; 20:4, 6)", ,text,False, , , , ,"Боже Царство починає своє 1000-річне панування (Об'явлення 5:9, 10; 20:4, 6)", , ,"Царство Боже розпочинає своє тисячолітнє правління (Об’явлення 5:9, 10; 20:4, 6)"
great_crowd,"Велика юрба виживає Армагеддон (Об'явлення 7: 9, 14; Псалом 37: 9-11)","A great crowd survives Armageddon (Revelation 7:9, 14; Psalm 37:9-11)", ,text,False, , , , ,"Великий натовп виживає після Армаґеддону (Об'явлення 7:9, 14; Псалом 37:9-11)", , ,"Велика юрба людей переживає Армагеддон (Одкровення 7:9, 14; Псалом 37:9–11)"
world_population,Всесвітнє населення в мільярдах за останні 2000 років,World population in billions in the last 2000 years,appendix B9,text,False, , , , ,Населення світу в мільярдах за останні 2000 років, , ,Чисельність населення світу у мільярдах за останні 2000 років
khmer_empire_c,Кхмерська імперія - період Ангкор,Khmer Empire - Angkor period, ,text,False, , , , ,Кхмерська імперія – період Ангкор, , ,Кхмерська імперія — період Ангкора
holy_roman_empire_c,Свята Римська імперія - відома як Свята Римська імперія німецької нації після 1512 року,Holy Roman Empire – known as Holy Roman Empire of the German Nation after 1512, ,text,False, , , , ,Священна Римська імперія – відома як Священна Римська імперія німецької нації після 1512, , ,Священна Римська імперія — після 1512 року відома як Священна Римська імперія німецької нації
mongol_empire,Монгольська імперія 1206 - 1294 н. е.,Mongol Empire 1206 – 1294, ,text,False, , , , ,Монгольська імперія 1206 – 1294, , ,Монгольська імперія 1206 – 1294
maya_classic_c,Майя Цивілізація - Класичний період,Maya civilization – Classic period, ,text,False, , , , ,Цивілізація мая – Класичний період, , ,Цивілізація майя — Класичний період
maya_postclassic_c,Цивілізація майя - посткласичний період,Maya civilization – Postclassic period, ,text,False, , , , ,Цивілізація мая – Посткласичний період, , ,Цивілізація майя — посткласичний період
Teotihuacan,"Найбільше місто в Америці, піраміди будують c. 200 н. е.","Largest city in the Americas, pyramids build c. 200 C.E.", ,text,False, , , , ,"Найбільше місто в Америці, піраміди побудовано бл. 200 н.е.", , ,"Найбільше місто в Америці, піраміди зведені приблизно у 200 році н. е."
Dionysius_Exiguus,"Діонісій Енгуус, винахідник Анно Доміні","Dionysius Exiguus, inventor of Anno Domini", ,text,False, , , , ,"Діонісій Малий, винахідник Anno Domini", , ,"Діонісій Ексігус, творець літочислення «Anno Domini»"
Umayyad_c,Умейяд,Umayyad, ,text,False, , , , ,Омейяди, , ,Омейяди
ur3,Ur III Dynasty 𒋀𒀕𒆠,Ur III Dynasty 𒋀𒀕𒆠, ,text,False, , , , ,Династія Ур ІІІ 𒋀𒀕𒆠, , ,Династія Ур III 𒋀𒀕𒆠
hammurabi,Hammurabi 𒄩𒄠𒈬𒊏𒁉,Hammurabi 𒄩𒄠𒈬𒊏𒁉, ,text,False, , , , ,Хаммурапі 𒄩𒄠𒈬𒊏𒁉, , ,Хаммурапі 𒄩𒄠𒈬𒊏𒁉
Al-Khwarizmi,Аль-Хваріцмі пише Аль-Джабр (Алгебра),al-Khwarizmi writes Al-Jabr (Algebra), ,text,False, , , , ,аль-Хорезмі пише «Аль-Джабр» (Алгебра), , ,Аль-Хорезмі пише працю «Аль-Джабр» («Алгебра»)
al-azhar,У Каїрі університет Аль-Азхар створений у Каїрі,Al-Azhar University is established in Cairo, ,text,False, , , , ,Університет аль-Азхар засновано в Каїрі, , ,У Каїрі засновано університет Аль-Азхар
Ibn-Sina,Ibn sina або avicenna,Ibn Sina or Avicenna, ,text,False, , , , ,Ібн Сіна або Авіценна, , ,Ібн Сіна або Авіценна
life-expectancy,Тривалість життя 75 років,Life expectancy 75 years, ,text,False, , , , ,Тривалість життя 75 років, , ,Очікувана тривалість життя — 75 років
430years_c,"430 років: Вихід 12:41, Галатам 3:17","430 years: Exodus 12:41, Galatians 3:17",2024-12-24,text,False, , , , ,"430 років: Вихід 12:41, Галатам 3:17", , ,"430 років: Вихід 12:41, Галатів 3:17"
maya_calendar,Розрахований початок календаря Майя 11 серпня 3114 р. До н.е.,"Calculated beginning of Maya calendar August 11, 3114 B.C.E.",2024-12-25,text,False, , , , ,Розрахований початок календаря майя 11 серпня 3114 р. до н.е., , ,Розрахований початок календаря майя — 11 серпня 3114 року до н. е.
xia-dynasty2,c. 2070 - c. 1600 р. До н.е.; Епоха спочатку згадується в західний період Чжоу,c. 2070 – c. 1600 BC; Era first alluded during the Western Zhou period,2025-01-02,text,False, , , , ,близько 2070 – близько 1600 рр. до н.е.; Ера вперше згадана під час періоду Західної Чжоу, , ,бл. 2070 — бл. 1600 р. до н. е.; вперше згадується в період Західної династії Чжоу
xia-dynasty2_c,Династія Ся в Китаї,Xia dynasty in China, ,text,False, , , , ,Династія Ся в Китаї, , ,Династія Ся в Китаї
tres_zapotes,"3 вересня, 32 до н.е.","September 3rd, 32 B.C.E.",2024-12-31,text,False, , , , ,3 вересня 32 р. до н.е., , ,3 вересня 32 року до н. е.
joseph_jacob_reunited,Йосиф та Яків возз’єдналися в Єгипті - 1728 р. До н.е. (Ген 45:11; 47: 9),Joseph and Jacob reunited in Egypt – 1728 B.C.E. (Gen 45:11; 47:9),2025-01-01,text,False, , , , ,Йосип та Яків знову разом в Єгипті – 1728 р. до н.е. (Бут. 45:11; 47:9), , ,Йосип і Яків зустрілися в Єгипті — 1728 р. до н. е. (Бут. 45:11; 47:9)
king_south_light_c,Король Півдня від Даніеля 11,King of the South from Daniel 11,2025-02-05,text,False, , , , ,Цар Півдня з Даниїла 11, , ,"«Цар Півдня» з книги Даниїла, 11 розділ"
king_north_light_c,Король Півночі від Даніеля 11,King of the North from Daniel 11,2025-02-05,text,False, , , , ,Цар Півночі з Даниїла 11, , ,"Цар Півночі з книги Даниїла, 11 розділ"
daniel2_iron_c,Залізні ноги з Даніеля 2,Iron legs from Daniel 2,2025-02-05,text,False, , , , ,Залізні ноги з Даниїла 2, , ,"Залізні ноги з книги Даниїла, розділ 2"
argenteus,Срі́бний ко́декс (Codex argenteus) c. 505,Codex Argenteus c. 505,written copy of Wulfila Bible,text,False, , , , ,Кодекс Аргентеус близько 505, , ,"«Codex Argenteus», бл. 505 р."
nguyen_dynasty_c,Нгуєн,Nguyễn,2025-09-20,text,False, , , , ,Нгуєн, , ,Нгуєн
edo_c,Період Едо (сьоґунату Токуґава),Edo period in Japan, ,text,False, , , , ,Період Едо в Японії, , ,Період Едо в Японії
meiji_c,Мейдзі,Meiji,2025-09-20,text,False, , , , ,Мейдзі, , ,Мейдзі
american_civil_war,Громадянська війна США 1861-65,American Civil War 1861-1865,"April 12, 1861 to May 26, 1865",text,False, , , , ,Громадянська війна в Америці 1861-1865, , ,Громадянська війна у США 1861–1865 рр.
aleppo_codex,Кодекс Алеппо c. 920,Aleppo Codex c. 920,2025-10-03,text,False, , , , ,Алеппський кодекс близько 920, , ,"Алеппський кодекс, бл. 920 р."
vandals,Королівство вандалів і аланів 435 – 534 рр,Kingdom of the Vandals and Alans 435 – 534,Vandals 435-534 C.E.,text,False, , , , ,Королівство вандалів та аланів 435 – 534, , ,Королівство вандалів та аланів 435 – 534
francia,"в. 481/509 – 843, Меровінги до 751, потім Каролінги","c. 481/509 – 843, Merovingian till 751, then Carolingian",Kingdom of the Franks (Regnum Francorum) c. 481/509-843 treaty of Verdun,text,False, , , , ,"близько 481/509 – 843, Меровінги до 751, потім Каролінги", , ,"бл. 481/509 – 843, період правління Меровінгів до 751 року, потім — Каролінгів"
francia_c,Королівство франків,Kingdom of the Franks, ,text,False, , , , ,Королівство франків, , ,Королівство франків
100_years_war,Столітня війна 1337-1453 рр,Hundred Years’ War 1337 – 1453,1337–1453,text,False, , , , ,Сторічна війна 1337 – 1453, , ,Столітня війна 1337–1453 рр.
black_death,Чорна смерть 1346-1353,Black death 1346-1353,1346-1353,text,False, , , , ,Чорна смерть 1346-1353, , ,Чорна смерть 1346–1353 рр.
sui_dynasty,581-618 Династія Суй,581-618 Sui dynasty,2025-11-09,text,False, , , , ,581-618 рр. династія Суй, , ,581–618 рр. Династія Суй
sui_dynasty_c,Sui,Sui,2025-11-09,text,False, , , , ,Суй, , ,Суй
tribulation,"Велика скорбота (Марк 13:19; Даниїл 12: 1; Мт 24:21, 22)","The Great Tribulation (Mark 13:19; Daniel 12:1; Matt 24:21, 22)", ,text,False, , , , ,"Велика скорбота (Марка 13:19; Даниїла 12:1; Матвія 24:21, 22)", , ,"Велика Скорбота (Марка 13:19; Даниїла 12:1; Матвія 24:21, 22)"
timeline_created,"Ця часова шкала створена 2023, найгарячіший рік в історії людства та останні 125 000 р.","This timeline is created in 2023, the hottest year in human history and the last 125,000 years", ,text,False, , , , ,"Ця хронологія створена у 2023 році, найспекотнішому році в історії людства та за останні 125 000 років", , ,Ця хронологія створена у 2023 році — найспекотнішому році в історії людства та за останні 125 000 років
Adam,Адам,Adam,Luke 3:38,bible,False, , , , , , , , 
Seth,Си́ф,Seth, ,bible,False, , , , , , , , 
Enosh,Ено́ш,Enosh, ,bible,False, , , , , , , , 
Kenan,Каїна́н,Kenan (Cainan),Genesis 5:12,bible,False, , , , , , , , 
Mahalalel,Магалаї́л,Mahalalel (Mahalaleel),Ma·hala·lel,bible,False, , , , , , , , 
Jared,Яре́да,Jared, ,bible,False, , , , , , , , 
Enoch,Ено́х,Enoch, ,bible,False, , , , , , , , 
Methuselah,Метушала́х,Methuselah,Luke 3:37,bible,False, , , , , , , , 
Lamech,Ламе́х,Lamech, ,bible,False, , , , , , , , 
Noah,Ной,Noah, ,bible,False, , , , , , , , 
Shem,Си́м,Shem, ,bible,False, , , , , , , , 
Arpachshad,Арпахша́д,Arpachshad,Luke 3:36,bible,False, , , , , , , , 
Shelah,Шела́,Shelah, ,bible,False, , , , , , , , 
Eber,Еве́р,Eber, ,bible,False, , , , , , , , 
Peleg,Пеле́г,Peleg, ,bible,False, , , , , , , , 
Reu,Ре́у,Reu, ,bible,False, , , , , , , , 
Serug,Серу́г,Serug,Luke 3:35,bible,False, , , , , , , , 
Nahor,Нахо́р,Nahor,Genesis 11:24,bible,False, , , , , , , , 
Terah,Тера́,Terah, ,bible,False, , , , , , , , 
Abraham,Авраам,Abraham, ,bible,False, , , , , , , , 
Isaac,Ісак,Isaac, ,bible,False, , , , , , , , 
Jacob,Яков,Jacob,Luke 3:34,bible,False, , , , , , , , 
Joseph,Йосип,Joseph,Genesis 37,bible,False, , , , , , , , 
Moses,Мойсей,Moses, ,bible,False, , , , , , , , 
Othniel,Отніїл,Othniel,Judges 3:9-11,bible,False, , , , , , , , 
Ehud,Егуд,Ehud,Judges 3:15-18,bible,False, , , , , , , , 
Shamgar,Шамгар,Shamgar,Judges 3:31,bible,False, , , , , , , , 
Barak,Барак,"Barak, Deborah, Jael",Judges 4:6,bible,False, , , , , , , , 
Gideon,Гедеон,Gideon,Judges 7:1,bible,False, , , , , , , , 
Tola,Тола,Tola,Judges 10:1,bible,False, , , , , , , , 
Jair,Яір,Jair,Judges 10:3,bible,False, , , , , , , , 
Jephthah,Їфтаха,Jephthah,Judges 11:1,bible,False, , , , , , , , 
Ibzan,Івцан,Ibzan,Judges 12:8,bible,False, , , , , , , , 
Elon,Елон,Elon,Judges 12:11,bible,False, , , , , , , , 
Abdon,Авдон,Abdon,Judges 12:13,bible,False, , , , , , , , 
Samson,Самсон,Samson,Judges 13:24,bible,False, , , , , , , , 
Samuel,Самуїл,Samuel,1 Samuel 1:20,bible,False, , , , , , , , 
Saul,Сау́л,Saul,1 Samuel 9:2,bible,False, , , , , , , , 
David,Давид,David,1 Samuel 16:13,bible,False, , , , , , , , 
Solomon,Соломон,Solomon,1 Kings 2:1,bible,False, , , , , , , , 
Malachi,Малахії,Malachi, ,bible,False, , , , , , , , 
Ruth,Рут,Ruth, ,bible,False, , , , , , , , 
Ezra,Ездра,Ezra, ,bible,False, , , , , , , , 
Nehemiah,Неемія,Nehemiah, ,bible,False, , , , , , , , 
Esther,Естер,Esther, ,bible,False, , , , , , , , 
Job,Йов,Job, ,bible,False, , , , , , , , 
moses3,Мойсей,Moses, ,bible,False, , , , , , , , 
joshua2,Ісус Навин,Joshua, ,bible,False, , , , , , , , 
caleb2,Калев,Caleb, ,bible,False, , , , , , , , 
Augustus,Август,Augustus,Luke 2:1,bible,False, , , , , , , , 
Tiberius,Тиберій,Tiberius,Luke 3:1,bible,False, , , , , , , , 
Claudius,Клавдій,Claudius,Acts 11:28,bible,False, , , , , , , , 
persia2,Персія,Persia, ,bible,False, , , , , , , , 
jehoiada,Єгоя́да,Jehoiada,2 Kings 11:4,bible,False, , , , , , , , 
Haggai,Огій,Haggai, ,bible,False, , , , , , , , 
Zerubbabel,Зорова́вел (Луки 3:27),Zerubbabel (Luke 3:27),Luke 3:27,bible,False, , , , , , , , 
Jacob2,Яків/,Jacob/,Jacob/Israel 1858-1711 – 147 years,bible,False, , , , , , , , 
Israel,Ізра́їль,Israel,Genesis 35:10,bible,False, , , , , , , , 
Sarah,Сара,Sarah,"2008-1881 BCE – 127 years, Isaiah 51:2",bible,False, , , , , , , , 
Hagar,Ага́р,Hagar,Genesis 21:14,bible,False, , , , , , , , 
Haran,Хара́н,Haran,Genesis 11:26,bible,False, , , , , , , , 
Reumah,Реу́ма,Reumah,Concubine – 4 sons 22:24,bible,False, , , , , , , , 
Milcah,Мı́лка,Milcah,8 sons (Bethuel and 7 more),bible,False, , , , , , , , 
Lot,Лот,Lot,Genesis 11:27,bible,False, , , , , , , , 
Ammon,Бен-Аммі (Аммон),Ben-ammi (Ammon),Genesis 19:38,bible,False, , , , , , , , 
Bethuel,Бетуї́л,Bethuel,Genesis 22:23,bible,False, , , , , , , , 
Rebekah,Реве́ка,Rebekah, ,bible,False, , , , , , , , 
Laban,Лава́н,Laban,Genesis 24:29,bible,False, , , , , , , , 
Leah,Лія,Leah,Genesis 35:23,bible,False, , , , , , , , 
Rachel,Рахı́л,Rachel,Genesis 35:24,bible,False, , , , , , , , 
Bilhah,Бı́лга,Bilhah,Genesis 35:25,bible,False, , , , , , , , 
Zilpah,Зı́лпа,Zilpah,Genesis 35:26,bible,False, , , , , , , , 
Reuben,Руви́м,Reuben, ,bible,False, , , , , , , , 
Simeon,Симео́н,Simeon, ,bible,False, , , , , , , , 
Levi,Ле́вій,Levi,Genesis 35:23,bible,False, , , , , , , , 
Judah,Юда,Judah, ,bible,False, , , , , , , , 
Issachar,Іссаха́р,Issachar, ,bible,False, , , , , , , , 
Zebulun,Завуло́н,Zebulun, ,bible,False, , , , , , , , 
Dinah,Дина,Dinah,Genesis 34,bible,False, , , , , , , , 
Esau,Ісав/,Esau/, ,bible,False, , , , , , , , 
Edom,Едо́м,Edom,Genesis 36:1,bible,False, , , , , , , , 
Ishmael,Ізмаї́л,Ishmael,Genesis 16:16,bible,False, , , , , , , , 
Manasseh2,(Манасı́я,(Manasseh,Genesis 41:50-52,bible,False, , , , , , , , 
Ephraim,і Єфре́м),and Ephraim), ,bible,False, , , , , , , , 
Benjamin,Веніями́н,Benjamin, ,bible,False, , , , , , , , 
Dan,Дан,Dan,Genesis 35:23,bible,False, , , , , , , , 
Naphtali,Нефтали́м,Naphtali, ,bible,False, , , , , , , , 
Gad,Гад,Gad, ,bible,False, , , , , , , , 
Asher,Аси́р,Asher, ,bible,False, , , , , , , , 
Milcah1,"У́ц, Бу́з, Кемуї́л,","Uz, Buz, Kemuel,",Genesis 22:21,bible,False, , , , , , , , 
Milcah2,"Кесе́д, Хазо́,","Chesed, Hazo,", ,bible,False, , , , , , , , 
Milcah3,"Пілда́ш, Їдла́ф","Pildash, Jidlaph", ,bible,False, , , , , , , , 
Tebah,Тева́х,Tebah,Genesis 22:24,bible,False, , , , , , , , 
Gaham,Гаха́м,Gaham, ,bible,False, , , , , , , , 
Tahash,Таха́ш,Tahash, ,bible,False, , , , , , , , 
Maacah,Маа́ху,Maacah, ,bible,False, , , , , , , , 
Mahalath,Махала́т/,Mahalath/,"Genesis 28:8, 9",bible,False, , , , , , , , 
Basemath,Оголіва́ма,Basemath,"Genesis 36:3, 4",bible,False, , , , , , , , 
Reuel,Реуї́л,Reuel,"36:13, 17",bible,False, , , , , , , , 
Nahath,Наха́т,Nahath, ,bible,False, , , , , , , , 
Zerah,Зера́х,Zerah, ,bible,False, , , , , , , , 
Schammah,Ша́мма,Schammah, ,bible,False, , , , , , , , 
Mizzah,Мı́зза,Mizzah, ,bible,False, , , , , , , , 
Adah,А́дa,Adah,"36:11, 12, 15, 16",bible,False, , , , , , , , 
Eliphaz,Еліфа́з,Eliphaz, ,bible,False, , , , , , , , 
Teman,Тема́н,Teman, ,bible,False, , , , , , , , 
Omar,Ома́р,Omar, ,bible,False, , , , , , , , 
Zepho,Цефо́,Zepho, ,bible,False, , , , , , , , 
Kenaz,Кена́з,Kenaz, ,bible,False, , , , , , , , 
Korah,Коре́й,Korah, ,bible,False, , , , , , , , 
Korah_Gatam,"Коре́й, Гата́м","Korah, Gatam",303 and 304,bible,False, , , , , , , , 
Amalek,Амали́к,Amalek, ,bible,False, , , , , , , , 
Oholibamah,Оголіва́ма,Oholibamah,"36:14, 18",bible,False, , , , , , , , 
Jeush,Єу́ш,Jeush, ,bible,False, , , , , , , , 
Jalam,Яла́м,Jalam, ,bible,False, , , , , , , , 
Nebaioth,Невайо́т,Nebaioth,Genesis 25:13,bible,False, , , , , , , , 
Kedar,Кеда́р,Kedar, ,bible,False, , , , , , , , 
Mishma,Мı́шма,Mishma, ,bible,False, , , , , , , , 
Adbeel_Mibsam,"Адбеї́л, Мівса́м","Adbeel, Mibsam",311 and 312,bible,False, , , , , , , , 
Dumah_Massa,"Ду́ма, Ма́сса","Dumah, Massa",314 and 315,bible,False, , , , , , , , 
Hadad,Гада́д,Hadad, ,bible,False, , , , , , , , 
Tema,Те́ма,Tema, ,bible,False, , , , , , , , 
Jetur,Єту́р,Jetur, ,bible,False, , , , , , , , 
Naphish,Нафı́ш,Naphish, ,bible,False, , , , , , , , 
Kedemah,Ке́дма,Kedemah, ,bible,False, , , , , , , , 
Keturah,Кетура,Keturah,Genesis 25:1-4,bible,False, , , , , , , , 
Zimran,Зімран,Zimran, ,bible,False, , , , , , , , 
Jokshan,Джокшан,Jokshan, ,bible,False, , , , , , , , 
Medan,Медана,Medan, ,bible,False, , , , , , , , 
Midian,Мідіан,Midian, ,bible,False, , , , , , , , 
Ishbak,Ішбак,Ishbak, ,bible,False, , , , , , , , 
Shuah,Шуа,Shuah, ,bible,False, , , , , , , , 
Timna,Тімна,Timna,"1 Chr 1:36, Ge 36:10-12",bible,False, , , , , , , , 
life-expectancy2,(Псалом 90:10),(Psalm 90:10),2024-11-29,bible,False, , , , , , , , 
Ham,Ха́м,Ham,Gen 10:1,bible,False, , , , , , , , 
Canaan,Ханаа́н,Canaan,Gen 10:6,bible,False, , , , , , , , 
Sidon,Сидо́н,Sidon,Gen 10:15,bible,False, , , , , , , , 
Heth,Хет,Heth,Gen 10:15,bible,False, , , , , , , , 
Jebusite,євусея́ни,Jebusite,Gen 10:16,bible,False, , , , , , , , 
Amorite,аморея́ни,Amorite,Gen 10:16,bible,False, , , , , , , , 
Girgashite,гіргашея́ни,Girgashite,Gen 10:16,bible,False, , , , , , , , 
Hivite,хіввея́ни,Hivite,Gen 10:17,bible,False, , , , , , , , 
Arkite,аркія́ни,Arkite,Gen 10:17,bible,False, , , , , , , , 
Sinite,сінея́ни,Sinite,Gen 10:17,bible,False, , , , , , , , 
Arvadite,арвадя́ни,Arvadite,Gen 10:18,bible,False, , , , , , , , 
Zemarite,цемаритя́ни,Zemarite,Gen 10:18,bible,False, , , , , , , , 
Hamathite,хаматя́ни,Hamathite,Gen 10:18,bible,False, , , , , , , , 
Cush,Куш,Cush,Gen 10:6,bible,False, , , , , , , , 
Nimrod,Нı́мрод,Nimrod,Gen 10:8,bible,False, , , , , , , , 
Mizraim,Міцраї́м,Mizraim,Gen 10:14,bible,False, , , , , , , , 
Casluh,Каслух,Casluh,1 Chronicles 1:12 (Philistines),bible,False, , , , , , , , 
Japheth,Яфе́т,Japheth,Gen 10:3,bible,False, , , , , , , , 
Asshur,Ашшу́р,Asshur,Gen 10:22,bible,False, , , , , , , , 
Lud,Луд,Lud,Gen 10:22,bible,False, , , , , , , , 
Aram,Ара́м,Aram,Gen 10:22,bible,False, , , , , , , , 
Elam,Ела́м,Elam,Gen 10:22,bible,False, , , , , , , , 
Joktan,Йокта́н,Joktan,Gen 10:26,bible,False, , , , , , , , 
Almodad,Алмода́д,Almodad,Gen 10:26,bible,False, , , , , , , , 
Sheleph,Шеле́ф,Sheleph,Gen 10:26,bible,False, , , , , , , , 
Hazarmaveth,Хацармаве́т,Hazarmaveth,Gen 10:26,bible,False, , , , , , , , 
Jerah,Єра́х,Jerah,Gen 10:26,bible,False, , , , , , , , 
Hadoram,Гадора́м,Hadoram,Gen 10:27,bible,False, , , , , , , , 
Uzal,Уза́л,Uzal,Gen 10:27,bible,False, , , , , , , , 
Diklah_Obal,"Ди́кла, Ова́л","Diklah, Obal",Gen 10:27,bible,False, , , , , , , , 
Abimael,Авімаї́л,Abimael,Gen 10:28,bible,False, , , , , , , , 
Sheba_Ophir,"Ше́ва, Офı́р","Sheba, Ophir","Gen 10:28, 29",bible,False, , , , , , , , 
Havilah,Хавı́ла,Havilah,Gen 10:29,bible,False, , , , , , , , 
Jobab,Йова́в,Jobab,Gen 10:29,bible,False, , , , , , , , 
Ham_fn,1) Єгиптяни: Псалми 105:23,1) Egyptians: Psalms 105:23,2025-09-22,bible,False, , , , , , , , 
Canaan_fn,2) Ханаанітяни: Джошуа 13:3,2) Canaanites: Joshua 13:3,2025-09-22,bible,False, , , , , , , , 
Aram_fn,3) Арамейці: Осія 12:12,3) Arameans: Hosea 12:12,2025-09-22,bible,False, , , , , , , , 
Elam_fn,4) Еламіт: Езра 4:9,4) Elamites: Ezra 4:9,2025-09-22,bible,False, , , , , , , , 
Asshur_fn,5) Ассирійці: Єзекіїль 27:23,5) Assyrians: Ezekiel 27:23,2025-09-22,bible,False, , , , , , , , 
Casluh_fn,6) Филістин: 1 Хроніки 1:12,6) Philistines: 1 Chronicles 1:12,2025-09-22,bible,False, , , , , , , , 
Cush_fn,7) Ефіопський [Кушит]: 2 Царі 19:9,7) Ethiopian [Cushite]: 2 Kings 19:9,2025-09-22,bible,False, , , , , , , , 
Edom_fn,8) Едомити: числа 20:14-17,8) Edomites: Numbers 20:14-17,same as 459,bible,False, , , , , , , , 
Moab_fn,"9) Моабіт: Второзаконня 23:3, 4","9) Moabites: Deuteronomy 23:3, 4",same as 457,bible,False, , , , , , , , 
Ammon_fn,10) Аммоніти: Ісуса Навина 12:2,10) Ammonites: Joshua 12:2,same as 458,bible,False, , , , , , , , 
Midian_fn,"11) Мадіанії: Числа 31:2, 3","11) Midianites: Numbers 31:2, 3",same as 456,bible,False, , , , , , , , 
Amalek_fn,12) Амалекіт: 1 Самуїл 15:2,12) Amalekites: 1 Samuel 15:2,same as 461,bible,False, , , , , , , , 
