key,text,english,notes,tag,checked,checked_by,date,link,google,chatgpt,gemini,claude,deepl
suryavaman2,Король Сурьяварман II строит Ангкор-Ват 1113-1150 гг.,King Suryavarman II builds Angkor Wat 1113-1150, ,text,False, , , , ,Король Сурьяварман II строит Ангкор-Ват 1113–1150,Царь Сурьяварман II строит Ангкор-Ват 1113–1150 гг., ,Король Сурьяварма II построил Ангкор-Ват в 1113–1150 годах
notre-dame,Собор Парижской Богоматери п. в 1163-1260,Notre-Dame de Paris built 1163-1260, ,text,False, , , , ,Собор Парижской Богоматери построен 1163–1260,Собор Парижской Богоматери построен в 1163–1260 гг., ,"Собор Нотр-Дам де Пари, построенный в 1163–1260 годах"
babel,построена Вавилонская башня,Tower of Babel built, ,text,False, , , , ,Вавилонская башня построена,Строительство Вавилонской башни, ,Построена Вавилонская башня
infliction1,400 лет причинения,400 year infliction,Acts 7:6,text,False, , , , ,400-летнее порабощение,400 лет угнетения, ,400-летнее иго
Lots_wife,Жена Лота,Lot’s wife, ,text,False, , , , ,Жена Лота,Жена Лота, ,Жена Лота
Lots_daughters,Дочери Лота,Daughters of Lot, ,text,False, , , , ,Дочери Лота,Дочери Лота, ,Дочери Лота
Moab,Моа́в (старшая дочь),Moab (older daughter),Genesis 19:37,text,True, , , , ,Моав (старшая дочь),Моав (старшая дочь), ,Моаб (старшая дочь)
rosetta,Розеттский камень 196 до н.э.,Rosetta stone 196 B.C.E., ,text,False, , , , ,Розеттский камень 196 до н.э.,Розеттский камень 196 г. до н. э., ,"Розеттский камень, 196 г. до н. э."
Herodotus,"Геродот ок. 484 – ок. 425 г. до н. э., пишет «История».","Herodotus c. 484 – c. 425 BC, writes The Histories",Father of History,text,False, , , , ,"Геродот ок. 484 – ок. 425 до н.э., пишет «Историю»","Геродот ок. 484 — ок. 425 гг. до н. э., пишет «Историю»", ,Геродот (около 484 — около 425 гг. до н. э.) пишет «Историю»
Aristotle,Аристотель 384–322 гг. до н.э.,Aristotle 384 – 322 BC,"The First Teacher, The Philosopher",text,False, , , , ,Аристотель 384 – 322 до н.э.,Аристотель 384 — 322 гг. до н. э., ,"Аристотель, 384–322 гг. до н. э."
Ptolemy,Птолемей ок. 100 – ок. 170 г. н.э.,Ptolemy c 100 – c. 170 C.E., ,text,False, , , , ,Птолемей ок. 100 – ок. 170 н.э.,Птолемей ок. 100 — ок. 170 гг. н. э., ,"Птолемей, ок. 100 — ок. 170 г. н. э."
Pythagoras,Пифагор ок. 570 – 495 г. до н.э.,Pythagoras c. 570 – c. 495 BC, ,text,False, , , , ,Пифагор ок. 570 – ок. 495 до н.э.,Пифагор ок. 570 — ок. 495 гг. до н. э., ,"Пифагор, ок. 570 — ок. 495 гг. до н. э."
Plato,Платон ок. 427 – ок. 348 г. до н.э.,Plato c. 427 – c. 348 BC, ,text,False, , , , ,Платон ок. 427 – ок. 348 до н.э.,Платон ок. 427 — ок. 348 гг. до н. э., ,"Платон, ок. 427 — ок. 348 г. до н. э."
Socrates,Сократ ок. 470 – ок. 399 г. до н.э.,Socrates c. 470 – c. 399 BC, ,text,False, , , , ,Сократ ок. 470 – ок. 399 до н.э.,Сократ ок. 470 — ок. 399 гг. до н. э., ,"Сократ, ок. 470 — ок. 399 гг. до н. э."
Josephus,Иосиф Флавий ок. 37 – 100,Josephus c. 37 – c. 100 C.E., ,text,False, , , , ,Иосиф Флавий ок. 37 – ок. 100 н.э.,Иосиф Флавий ок. 37 — ок. 100 гг. н. э., ,"Иосиф Флавий, ок. 37 — ок. 100 г. н. э."
Cicero,Цицерон 106–43,Cicero 106–43 BC,"influence on Latin language, 3 Jan 106 BC – 7 Dec 43 BC",text,False, , , , ,Цицерон 106–43 до н.э.,Цицерон 106—43 гг. до н. э., ,"Цицерон, 106–43 гг. до н. э."
lachish_letters,Лахишские буквы c. 590 г. до н.э.,Lachish letters c. 590 B.C.E., ,text,False, , , , ,Лахишские письма ок. 590 до н.э.,Лахишские письма ок. 590 г. до н. э., ,"Письма из Лахиша, ок. 590 г. до н. э."
lachish_reliefs,Лахишские рельефы ок. 681 г. до н.э.,Lachish reliefs c. 681 B.C.E., ,text,False, , , , ,Лахишские рельефы ок. 681 до н.э.,Лахишские рельефы ок. 681 г. до н. э., ,"Рельефы из Лахиша, ок. 681 г. до н. э."
mesha_stele,Стела Меша (Моавитский камень) ок. 840 г. до н. э.,Mesha Stele (Moabite stone) c. 840 B.C.E.,w25/12 study article 50 paragraph 6,text,False, , , , ,Стела Меши (Моавитский камень) ок. 840 до н.э.,Стела Меша (Моавитский камень) ок. 840 г. до н. э., ,"Стела Меши (Моавитский камень), ок. 840 г. до н. э."
gilgamesh,Gilgamesh and Aga 𒇽𒆥𒄄𒀀𒀝𒂵,Gilgamesh and Aga 𒇽𒆥𒄄𒀀𒀝𒂵, ,text,False, , , , ,Гильгамеш и Ага 𒇽𒆥𒄄𒀀𒀝𒂵,Гильгамеш и Агга 𒇽𒆥𒄄𒀀𒀝𒂵, ,Гильгамеш и Ага 𒇽𒆥𒄄𒀀𒀝𒂵
epic_gilgamesh,Эпос о Гильгамеше (Сын-леки-уннинни),Epic of Gilgamesh (Sîn-lēqi-unninni), ,text,False, , , , ,Эпос о Гильгамеше (Син-лике-уннинни),Эпос о Гильгамеше (Син-леки-уннинни), ,Эпос о Гильгамеше (Син-леки-уннинни)
gregorian,Григорианский календарь 1582 года.,Gregorian calendar 1582, ,text,False, , , , ,Григорианский календарь 1582,Григорианский календарь 1582, ,"Григорианский календарь, 1582 год"
shang-dynasty,ок. 1600-1046 гг. до н.э.,c. 1600-1046 BC, ,text,False, , , , ,ок. 1600-1046 до н.э.,ок. 1600—1046 гг. до н. э., ,около 1600–1046 гг. до н. э.
western-zhou,ок. 1600-1046 гг. до н.э.,c. 1046-771 BC, ,text,False, , , , ,ок. 1046-771 до н.э.,ок. 1046—771 гг. до н. э., ,около 1046–771 гг. до н. э.
qin-dynasty,Цинь 221-207 гг. до н. э.,Qin 221-207 BC, ,text,False, , , , ,Цинь 221-207 до н.э.,Цинь 221—207 гг. до н. э., ,"Династия Цинь, 221–207 гг. до н. э."
western-han,207 – 9 н.э.,207 BC – 9 CE, ,text,False, , , , ,207 до н.э. – 9 н.э.,207 г. до н. э. — 9 г. н. э., ,207 г. до н. э. – 9 г. н. э.
three-kingdoms,Три королевства 220-280 гг. н.э.,Three kingdoms 220-280 CE, ,text,False, , , , ,Троецарствие 220-280 н.э.,Троецарствие 220—280 гг. н. э., ,"Три царства, 220–280 гг. н. э."
sixteen-kingdoms,Шестнадцать королевств 304–439 гг. н.э.,Sixteen kingdoms 304-439 CE, ,text,False, , , , ,Шестнадцать государств 304-439 н.э.,Шестнадцать царств 304—439 гг. н. э., ,"Шестнадцать царств, 304–439 гг. н. э."
tang-dynasty2,"618-690, 705-907","618-690, 705-907", ,text,False, , , , , , , ,"618–690, 705–907"
wu-zhou,690-705 У Чжоу,690-705 Wu Zhou, ,text,False, , , , ,690-705 У Чжоу,690-705 У Чжоу, ,690–705 гг. Учжоу
tang-dynasty1_c,Тан,Tang, ,text,False, , , , ,Тан,Тан, ,Тан
gonghe,Регентство Гунхэ 841-828 гг. до н.э.,Gonghe Regency 841-828 BC, ,text,False, , , , ,Регентство Гунхэ 841-828 до н.э.,Регентство Гунхэ 841-828 гг. до н. э., ,"Государство Гонхэ, 841–828 гг. до н. э."
Ashoka,Ашока (ок. 304–232 до н. э.) пропагандирует буддизм.,Ashoka (c. 304-232 BC) promotes Buddhism, ,text,False, , , , ,Ашока (ок. 304-232 до н.э.) распространяет буддизм,Ашока (ок. 304-232 гг. до н. э.) способствует распространению буддизма, ,Ашока (около 304–232 гг. до н. э.) способствует распространению буддизма
siloam-tunnel,Езекия расширяет Силоамский туннель,Hezekiah extends Siloam tunnel,c. 742-732 BC,text,False, , , , ,Езекия продлевает Силоамский тоннель,Езекия расширяет Силоамский туннель, ,Езекия расширяет Силоамский туннель
Angloamerica2,"В пророчестве Даниила 2:33, 41-43 англо-американцы символизируются железными ногами, смешанными с глиной.","Anglo-American is symbolized by the feet of iron mixed with clay in the prophecy in Daniel 2:33, 41-43", ,text,False, , , , ,"Англо-американцы символизируются ступнями из железа, смешанного с глиной, в пророчестве Даниила 2:33, 41-43","Англо-Америка символизируется ступнями из железа, смешанного с глиной, в пророчестве из Даниила 2:33, 41-43", ,"Англо-американская империя символизируется в пророчестве из книги Даниила 2:33, 41–43 в виде ног из железа, смешанного с глиной"
Manetho,Манефон пишет «Египтиаку».,Manetho writes Aegyptiaca, ,text,False, , , , ,Манефон пишет «Египтиаку»,Манефон пишет «Египтиаку», ,Мането пишет «Египетские истории»
destruction_babylon,"Разрушение Вавилона Великого (Отк. 17:3, 15-18; 18:9, 10)","Destruction of Babylon the Great (Revelation 17:3, 15-18; 18:9, 10)",beginning of great tribulation (GT),text,False, , , , ,"Уничтожение Вавилона великого (Откровение 17:3, 15-18; 18:9, 10)","Уничтожение Вавилона Великого (Откровение 17:3, 15-18; 18:9, 10)", ,"Гибель Великого Вавилона (Откровение 17:3, 15–18; 18:9, 10)"
peace_security,"«Мир и безопасность!» (1 Фессалоникийцам 5:3, это одна из возможностей, QfR 26/2, 25/11)","“Peace and security!” (1 Thessalonians 5:3, this is one possibility, QfR 26/2, 25/11)","one possibility, see Questions from Readers",text,False, , , , ,"«Мир и безопасность!» (1 Фессалоникийцам 5:3, это одна из возможностей, QfR 26/2, 25/11)","«Мир и безопасность!» (1 Фессалоникийцам 5:3, это один из вариантов, QfR 26/2, 25/11)", ,"«Мир и безопасность!» (1 Фессалоникийцам 5:3, это один из возможных вариантов, QfR 26/2, 25/11)"
gog_of_magog,"Нападение Гога на Магога (Иезекииль 38:1, 2, 9–12, 18–23)","Attack of Gog of Magog (Ezekiel 38:1, 2, 9-12, 18-23)",end of GT,text,False, , , , ,"Нашествие Гога из Магога (Иезекииль 38:1, 2, 9-12, 18-23)","Нападение Гога из Магога (Иезекииль 38:1, 2, 9-12, 18-23)", ,"Нападение Гога из Магога (Иезекииль 38:1, 2, 9–12, 18–23)"
sheep_goat,"Жителей земли будут судить, разделяя овец и козлов (Матфея 25:31-33)","Earth’s inhabitants are judged, separating sheep and goats (Matthew 25:31-33)",end of GT,text,False, , , , ,"Обитатели земли судимы, отделяя овец от козлов (Матфея 25:31-33)","Жители Земли судимы, отделяются овцы от козлов (Матфея 25:31-33)", ,"Жители Земли подвергаются суду, и происходит отделение овец от козлов (Матфея 25:31–33)"
annointed,Собирание правителей Царства (Матфея 24:31; 1 Коринфянам 15:50–53; 1 Фессалоникийцам 4:15–17),Gathering of Kingdom rulers (Matthew 24:31; 1 Corinthians 15:50-53; 1 Thessalonians 4:15-17),end of GT,text,False, , , , ,Собрание правителей Царства (Матфея 24:31; 1 Коринфянам 15:50-53; 1 Фессалоникийцам 4:15-17),Сбор правителей Царства (Матфея 24:31; 1 Коринфянам 15:50-53; 1 Фессалоникийцам 4:15-17), ,Собрание правителей Царства (Матфея 24:31; 1 Коринфянам 15:50–53; 1 Фессалоникийцам 4:15–17)
armageddon,"Битва Армагеддон (Откровение 16:14, 16; Исаия 13:9; 2 Петра 3:12)","Battle of Armageddon (Revelation 16:14, 16; Isaiah 13:9; 2 Peter 3:12)",end of system of things,text,False, , , , ,"Битва Армагеддон (Откровение 16:14, 16; Исаия 13:9; 2 Петра 3:12)","Битва Армагеддон (Откровение 16:14, 16; Исаия 13:9; 2 Петра 3:12)", ,"Битва при Армагеддоне (Откровение 16:14, 16; Исаия 13:9; 2-е Послание Петра 3:12)"
millenium,"Царство Бога начинает свое 1000-летнее правление (Откровение 5:9, 10; 20:4, 6).","God’s Kingdom begins its 1000-year reign (Revelation 5:9, 10; 20:4, 6)", ,text,False, , , , ,"Царство Бога начинает свое 1000-летнее правление (Откровение 5:9, 10; 20:4, 6)","Царство Бога начинает свое 1000-летнее правление (Откровение 5:9, 10; 20:4, 6)", ,"Царство Божье начинает своё тысячелетнее правление (Откровение 5:9, 10; 20:4, 6)"
great_crowd,"Огромное множество людей переживает Армагеддон (Откр. 7:9, 14; Псалом 37:9-11).","A great crowd survives Armageddon (Revelation 7:9, 14; Psalm 37:9-11)", ,text,False, , , , ,"Великое множество переживает Армагеддон (Откровение 7:9, 14; Псалом 37:9-11)","Великое множество людей переживает Армагеддон (Откровение 7:9, 14; Псалом 37:9-11)", ,"Великое множество людей переживет Армагеддон (Откровение 7:9, 14; Псалом 37:9–11)"
world_population,Население мира в миллиардах за последние 2000 лет,World population in billions in the last 2000 years, ,text,False, , , , ,Население Земли в миллиардах за последние 2000 лет,Население мира в миллиардах за последние 2000 лет, ,Численность населения мира в миллиардах за последние 2000 лет
khmer_empire_c,Кхмерская империя - период Ангкора,Khmer Empire - Angkor period, ,text,False, , , , ,Кхмерская империя — период Ангкора,Кхмерская империя — период Ангкор, ,Кхмерская империя — период Ангкора
holy_roman_empire_c,Священная Римская империя - после 1512 г. Священная Римская империя немецкой нации.,Holy Roman Empire – known as Holy Roman Empire of the German Nation after 1512, ,text,False, , , , ,Священная Римская империя — известная как Священная Римская империя германской нации после 1512 года,Священная Римская империя — известна как Священная Римская империя германской нации после 1512 года, ,Священная Римская империя — с 1512 года известная как Священная Римская империя германской нации
mongol_empire,Монгольская империя 1206–1294 гг.,Mongol Empire 1206 – 1294, ,text,False, , , , ,Монгольская империя 1206 – 1294,Монгольская империя 1206 – 1294, ,"Монгольская империя, 1206–1294 гг."
maya_classic_c,Цивилизация майя – классический период,Maya civilization – Classic period, ,text,False, , , , ,Цивилизация майя — классический период,Цивилизация майя — классический период, ,Цивилизация майя — Классический период
maya_postclassic_c,Цивилизация майя – постклассический период,Maya civilization – Postclassic period, ,text,False, , , , ,Цивилизация майя — постклассический период,Цивилизация майя — постклассический период, ,Цивилизация майя — постклассический период
Teotihuacan,"крупнейший город Америки, пирамиды построены ок. 200","Largest city in the Americas, pyramids build c. 200 C.E.", ,text,False, , , , ,"Крупнейший город в Америке, пирамиды построены ок. 200 н.э.","Крупнейший город Америки, пирамиды построены ок. 200 г. н. э.", ,Крупнейший город в Северной и Южной Америке; пирамиды построены около 200 года н. э.
Dionysius_Exiguus,"Дионисий Эксигус, изобретатель Anno Domini","Dionysius Exiguus, inventor of Anno Domini", ,text,False, , , , ,"Дионисий Малый, изобретатель летоисчисления от Рождества Христова","Дионисий Малый, создатель летоисчисления от Рождества Христова", ,"Дионисий Эксигус, создатель летоисчисления «Anno Domini»"
Umayyad_c,Омейяды,Umayyad, ,text,False, , , , ,Омейяды,Омейяды, ,Омейяды
ur3,Ur III dynasty 𒋀𒀕𒆠,Ur III Dynasty 𒋀𒀕𒆠, ,text,False, , , , ,Третья династия Ура 𒋀𒀕𒆠,Третья династия Ура 𒋀𒀕𒆠, ,Династия Ур III 𒋀𒀕𒆠
hammurabi,Hammurabi 𒄩𒄠𒈬𒊏𒁉,Hammurabi 𒄩𒄠𒈬𒊏𒁉, ,text,False, , , , ,Хаммурапи 𒄩𒄠𒈬𒊏𒁉,Хаммурапи 𒄩𒄠𒈬𒊏𒁉, ,Хаммурапи 𒄩𒄠𒈬𒊏𒁉
Al-Khwarizmi,аль-Хорезми пишет «Аль-Джабр» (Алгебра),al-Khwarizmi writes Al-Jabr (Algebra), ,text,False, , , , ,аль-Хорезми пишет «Аль-Джабр» (Алгебру),Аль-Хорезми пишет «Аль-Джабр» (Алгебра), ,Аль-Хорезми пишет «Аль-Джабр» (Алгебра)
al-azhar,В Каире открыт Университет Аль-Азхар,Al-Azhar University is established in Cairo, ,text,False, , , , ,Университет Аль-Азхар основан в Каире,В Каире основан университет Аль-Азхар, ,В Каире открыт Университет Аль-Азхар
Ibn-Sina,Ибн Сина или Авиценна,Ibn Sina or Avicenna, ,text,False, , , , ,Ибн Сина или Авиценна,"Ибн Сина, или Авиценна", ,Ибн Сина или Авиценна
life-expectancy,ОПЖ 75 лет,Life expectancy 75 years, ,text,False, , , , ,Продолжительность жизни 75 лет,Ожидаемая продолжительность жизни 75 лет, ,Ожидаемая продолжительность жизни — 75 лет
430years_c,"430 лет: Исход 12:41, Галаты 3:17","430 years: Exodus 12:41, Galatians 3:17",2024-12-24,text,False, , , , ,"430 лет: Исход 12:41, Галатам 3:17","430 лет: Исход 12:41, Галатам 3:17", ,"430 лет: Исход 12:41, Галатам 3:17"
maya_calendar,Рассчитанное начало календаря Майи 11 августа 3114 г. до н.э.,"Calculated beginning of Maya calendar August 11, 3114 B.C.E.",2024-12-25,text,False, , , , ,Расчётное начало календаря майя 11 августа 3114 г. до н.э.,Расчетное начало календаря майя — 11 августа 3114 г. до н. э., ,Рассчитанное начало календаря майя — 11 августа 3114 года до н. э.
xia-dynasty2,в 2070 - c. 1600 г. до н.э.; Эра сначала упоминалась в период Западного Чжоу,c. 2070 – c. 1600 BC; Era first alluded during the Western Zhou period,2025-01-02,text,False, , , , ,ок. 2070 – ок. 1600 до н.э.; Эра впервые упоминается в период Западной Чжоу,ок. 2070 — ок. 1600 гг. до н. э.; эра впервые упоминается в период Западной Чжоу, ,около 2070 — около 1600 гг. до н. э.; впервые упоминается в эпоху Западного Чжоу
xia-dynasty2_c,Династия Ся в Китае,Xia dynasty in China, ,text,False, , , , ,Династия Ся в Китае,Династия Ся в Китае, ,Династия Ся в Китае
tres_zapotes,"3 сентября, 32 г. до н.э.","September 3rd, 32 B.C.E.",2024-12-31,text,False, , , , ,3 сентября 32 г. до н.э.,3 сентября 32 г. до н. э., ,3 сентября 32 года до н. э.
joseph_jacob_reunited,Иосиф и Иаков воссоединились в Египте - 1728 г. до н.э. (Быт. 45:11; 47: 9),Joseph and Jacob reunited in Egypt – 1728 B.C.E. (Gen 45:11; 47:9),2025-01-01,text,False, , , , ,Встреча Иосифа и Иакова в Египте – 1728 г. до н.э. (Быт. 45:11; 47:9),Иосиф и Иаков воссоединились в Египте — 1728 г. до н. э. (Быт. 45:11; 47:9), ,Воссоединение Иосифа и Иакова в Египте — 1728 г. до н. э. (Быт. 45:11; 47:9)
king_south_light_c,Южный царь от Даниила 11,King of the South from Daniel 11,2025-02-05,text,False, , , , ,Царь Юга из Даниила 11,Царь южный из Даниила 11, ,Царь Юга из 11-й главы книги Даниила
king_north_light_c,Северный царь от Даниила 11,King of the North from Daniel 11,2025-02-05,text,False, , , , ,Царь Севера из Даниила 11,Царь северный из Даниила 11, ,Царь Севера из 11-й главы Книги Даниила
daniel2_iron_c,Железные ноги от Даниила 2,Iron legs from Daniel 2,2025-02-05,text,False, , , , ,Железные ноги из Даниила 2,Железные ноги из Даниила 2, ,Железные ноги из 2-й главы книги Даниила
argenteus,Кодекс Аргентеус c. 505,Codex Argenteus c. 505,written copy of Wulfila Bible,text,True, , , , ,Серебряный кодекс ок. 505,"Серебряный кодекс, ок. 505", ,"«Codex Argenteus», ок. 505 г."
nguyen_dynasty_c,Нгуен,Nguyễn,2025-09-20,text,True, , , , ,Нгуен,Нгуен, ,Нгуен
edo_c,Период Эдо (Сёгунат Токугава),Edo period in Japan,Edo period (Tokugawa shogunate),text,False, , , , ,Период Эдо в Японии,Период Эдо в Японии, ,Период Эдо в Японии
meiji_c,Мэйдзи,Meiji,2025-09-20,text,False, , , , ,Мэйдзи,Мэйдзи, ,Мэйдзи
american_civil_war,Гражданская война США 1861-65,American Civil War 1861-1865,"April 12, 1861 to May 26, 1865",text,False, , , , ,Гражданская война в США 1861-1865,Гражданская война в США 1861–1865, ,Гражданская война в США 1861–1865 гг.
aleppo_codex,Кодекс Алеппо ок. 920,Aleppo Codex c. 920,2025-10-03,text,False, , , , ,Алеппский кодекс ок. 920,"Алеппский кодекс, ок. 920", ,"Алеппский кодекс, ок. 920 г."
vandals,Королевство вандалов и аланов 435–534 гг.,Kingdom of the Vandals and Alans 435 – 534,Vandals 435-534 C.E.,text,False, , , , ,Королевство вандалов и аланов 435 – 534,Королевство вандалов и аланов 435 — 534, ,"Королевство вандалов и аланов, 435–534 гг."
francia,"в. 481/509 – 843, от Меровингов до 751, затем от Каролингов.","c. 481/509 – 843, Merovingian till 751, then Carolingian",Kingdom of the Franks (Regnum Francorum) c. 481/509-843 treaty of Verdun,text,False, , , , ,"ок. 481/509 – 843, Меровинги до 751, затем Каролинги","ок. 481/509 — 843, Меровинги до 751, затем Каролинги", ,"около 481/509 – 843 гг., до 751 г. — эпоха Меровингів, затем — эпоха Каролингов"
francia_c,Королевство франков,Kingdom of the Franks, ,text,False, , , , ,Королевство франков,Королевство франков, ,Франкское королевство
100_years_war,Столетняя война 1337–1453 гг.,Hundred Years’ War 1337 – 1453,1337–1453,text,False, , , , ,Столетняя война 1337 – 1453,Столетняя война 1337 — 1453, ,Столетняя война 1337–1453 гг.
black_death,Черная смерть 1346-1353 гг.,Black death 1346-1353,1346-1353,text,False, , , , ,Чёрная смерть 1346-1353,Чёрная смерть 1346–1353, ,"Черная смерть, 1346–1353 гг."
sui_dynasty,581-618 Династия Суй,581-618 Sui dynasty,2025-11-09,text,False, , , , ,Династия Суй 581-618,581–618 династия Суй, ,581–618 гг. Династия Суй
sui_dynasty_c,Суй,Sui,2025-11-09,text,False, , , , ,Суй,Суй, ,Суй
tribulation,"Великая скорбь (Марка 13:19; Даниила 12:1; Матфея 24:21, 22)","The Great Tribulation (Mark 13:19; Daniel 12:1; Matt 24:21, 22)", ,text,False, , , , ,"Великая скорбь (Марка 13:19; Даниила 12:1; Матфея 24:21, 22)","Великая скорбь (Мк. 13:19; Дан. 12:1; Мф. 24:21, 22)", ,"Великая скорбь (Марк 13:19; Даниил 12:1; Матфей 24:21, 22)"
timeline_created,"Эта временная шкала созд. 2023, самом жарком году в истории ч-ва за посл. 125 000 лет.","This timeline is created in 2023, the hottest year in human history and the last 125,000 years", ,text,False, , , , ,"Эта хронология создана в 2023 году, самом жарком году в истории человечества и за последние 125 000 лет","Эта хронология создана в 2023 году, самом жарком году в истории человечества и за последние 125 000 лет", ,Эта хронология составлена в 2023 году — самом жарком году в истории человечества и за последние 125 000 лет
Adam,Адам,Adam,Luke 3:38,bible,True, , , , , , , , 
Seth,Си́ф,Seth,Luke 3:38,bible,True, , , , , , , , 
Enosh,Ено́с,Enosh,Luke 3:38,bible,True, , , , , , , , 
Kenan,Каина́н,Kenan (Cainan),"Genesis 5:12, Luke 3:37",bible,False, , , , , , , , 
Mahalalel,Малелеи́л,Mahalalel (Mahalaleel),"Genesis 5:15, Luke 3:37",bible,False, , , , , , , , 
Jared,Яре́д,Jared,Luke 3:37,bible,True, , , , , , , , 
Enoch,Ено́х,Enoch,Luke 3:37,bible,True, , , , , , , , 
Methuselah,Мафуса́л,Methuselah,Luke 3:37,bible,True, , , , , , , , 
Lamech,Ламе́х,Lamech,Luke 3:36,bible,True, , , , , , , , 
Noah,Ноя,Noah,Luke 3:36,bible,True, , , , , , , , 
Shem,Си́м,Shem,Luke 3:36,bible,True, , , , , , , , 
Arpachshad,Арфакса́д,Arpachshad,Luke 3:36,bible,True, , , , , , , , 
Shelah,Шела́х,Shelah,Luke 3:35,bible,True, , , , , , , , 
Eber,Эве́р,Eber,Luke 3:35,bible,True, , , , , , , , 
Peleg,Фале́к,Peleg,Luke 3:35,bible,True, , , , , , , , 
Reu,Ре́у,Reu,Luke 3:35,bible,True, , , , , , , , 
Serug,Серу́г,Serug,Luke 3:35,bible,True, , , , , , , , 
Nahor,Нахо́р,Nahor,"Luke 3:34, Genesis 11:24",bible,True, , , , , , , , 
Terah,Фа́рра,Terah,Luke 3:34,bible,True, , , , , , , , 
Abraham,Авраам,Abraham,Luke 3:34,bible,True, , , , , , , , 
Isaac,Исаак,Isaac,Luke 3:34,bible,False, , , , , , , , 
Jacob,Иаков,Jacob,Luke 3:34,bible,False, , , , , , , , 
Joseph,Иосиф,Joseph,Genesis 37,bible,False, , , , , , , , 
Moses,Моисей,Moses,Exodus 2:10,bible,False, , , , , , , , 
Othniel,Отнии́л,Othniel,Judges 3:9-11,bible,True, , , , , , , , 
Ehud,Эху́д,Ehud,Judges 3:15-18,bible,True, , , , , , , , 
Shamgar,Шамга́р,Shamgar,Judges 3:31,bible,True, , , , , , , , 
Barak,Вара́к,"Barak, Deborah, Jael",Judges 4:6,bible,False, , , , , , , , 
Gideon,Гедео́н,Gideon,Judges 7:1,bible,True, , , , , , , , 
Tola,То́ла,Tola,Judges 10:1,bible,True, , , , , , , , 
Jair,Яи́р,Jair,Judges 10:3,bible,True, , , , , , , , 
Jephthah,Иеффа́й,Jephthah,Judges 11:1,bible,True, , , , , , , , 
Ibzan,Ивца́н,Ibzan,Judges 12:8,bible,True, , , , , , , , 
Elon,Эло́н,Elon,Judges 12:11,bible,True, , , , , , , , 
Abdon,Авдо́н,Abdon,Judges 12:13,bible,True, , , , , , , , 
Samson,Самсон,Samson,Judges 13:24,bible,True, , , , , , , , 
Samuel,Самуил,Samuel,1 Samuel 1:20,bible,True, , , , , , , , 
Saul,Сау́л,Saul,1 Samuel 9:2,bible,True, , , , , , , , 
David,Давид,David,1 Samuel 16:13,bible,True, , , , , , , , 
Solomon,Соломон,Solomon,1 Kings 2:1,bible,True, , , , , , , , 
Malachi,Малахия,Malachi,bible book,bible,True, , , , , , , , 
Ruth,Руфь,Ruth,bible book,bible,True, , , , , , , , 
Ezra,Ездра,Ezra,bible book,bible,True, , , , , , , , 
Nehemiah,Неемия,Nehemiah,bible book,bible,True, , , , , , , , 
Esther,Эсфирь,Esther,bible book,bible,True, , , , , , , , 
Job,Иов,Job,bible book,bible,True, , , , , , , , 
moses3,Моисей,Moses,Exodus 2:10,bible,True, , , , , , , , 
joshua2,Иисус Навин,Joshua,Exodus 17:14,bible,True, , , , , , , , 
caleb2,Халев,Caleb,Numbers 13:30,bible,True, , , , , , , , 
Augustus,Октавиан Август,Augustus,Luke 2:1,bible,True, , , , , , , , 
Tiberius,Тиберий,Tiberius,Luke 3:1,bible,True, , , , , , , , 
Claudius,Клавдий,Claudius,Acts 11:28,bible,True, , , , , , , , 
persia2,Персия,Persia,Esther 1:3,bible,False, , , , , , , , 
jehoiada,Иода́й,Jehoiada,2 Kings 11:4,bible,True, , , , , , , , 
Haggai,Аггей,Haggai,bible book,bible,True, , , , , , , , 
Zerubbabel,Зоровавель (Луки 3:27),Zerubbabel (Luke 3:27),Luke 3:27,bible,True, , , , , , , , 
Jacob2,Иаков/,Jacob/,Jacob/Israel 1858-1711 – 147 years,bible,True, , , , , , , , 
Israel,Израиль,Israel,Genesis 35:10,bible,True, , , , , , , , 
Sarah,Са́ра,Sarah,"2008-1881 BCE – 127 years, Isaiah 51:2",bible,True, , , , , , , , 
Hagar,Агарь,Hagar,Genesis 21:14,bible,True, , , , , , , , 
Haran,Хара́н,Haran,Genesis 11:26,bible,True, , , , , , , , 
Reumah,Реу́ма,Reumah,Genesis 22:24 Concubine – 4 sons,bible,True, , , , , , , , 
Milcah,Ми́лка,Milcah,Genesis 22:20 - 8 sons (Bethuel and 7 more),bible,True, , , , , , , , 
Lot,Лот,Lot,Genesis 11:27,bible,True, , , , , , , , 
Ammon,Бен-Амми́ (Аммон),Ben-ammi (Ammon),Genesis 19:38,bible,True, , , , , , , , 
Bethuel,Вафуи́л,Bethuel,Genesis 22:23,bible,True, , , , , , , , 
Rebekah,Реве́кка,Rebekah,Genesis 22:23,bible,True, , , , , , , , 
Laban,Лава́н,Laban,Genesis 24:29,bible,True, , , , , , , , 
Leah,Лия,Leah,Genesis 35:23,bible,True, , , , , , , , 
Rachel,Рахил,Rachel,Genesis 35:24,bible,True, , , , , , , , 
Bilhah,Ва́лла,Bilhah,Genesis 35:25,bible,True, , , , , , , , 
Zilpah,Зе́лфа,Zilpah,Genesis 35:26,bible,True, , , , , , , , 
Reuben,Руви́м,Reuben,Genesis 35:23,bible,True, , , , , , , , 
