key,text,english,notes,tag,checked,checked_by,date,link,google,chatgpt,gemini,claude,deepl
western-han,២០៧ មុនគ.ស – ៩ គ.ស,207 BC – 9 CE,207 BC – 9 CE,text,False, , , , , , , , 
three-kingdoms,នគរបី ២២០-២៨០ គ.ស,Three kingdoms 220-280 CE,Three kingdoms 220-280 CE,text,False, , , , , , , , 
sixteen-kingdoms,នគរដប់ប្រាំមួយ ៣០៤-៤៣៩ គ.ស,Sixteen kingdoms 304-439 CE,Sixteen kingdoms 304-439 CE,text,False, , , , , , , , 
tang-dynasty2,"៦១៨-៦៩០, ៧០៥-៩០៧","618-690, 705-907","618-690, 705-907",text,False, , , , , , , , 
wu-zhou,៦៩០-៧០៥ Wu Zhou,690-705 Wu Zhou,690-705 Wu Zhou,text,False, , , , , , , , 
tang-dynasty1_c,តាំង,Tang,Tang,text,False, , , , , , , , 
gonghe,រាជវង្សហ្គុនហេ ៨៤១-៨២៨ មុនគ.ស,Gonghe Regency 841-828 BC,Gonghe Regency 841-828 BC,text,False, , , , , , , , 
Ashoka,អសោក (ប្រហែល ៣០៤-២៣២ មុនគ.ស) ផ្សព្វផ្សាយសាសនាព្រះពុទ្ធ,Ashoka (c. 304-232 BC) promotes Buddhism,Ashoka (c. 304-232 BC) promotes Buddhism,text,False, , , , , , , , 
siloam-tunnel,ហេសេគាពង្រីកផ្លូវរូងក្រោមដីស៊ីឡូអាម,Hezekiah extends Siloam tunnel,Hezekiah extends Siloam tunnel,text,False, , , , , , , , 
Angloamerica2,"អង់គ្លេស​អាម៉េរិក ត្រូវ​បាន​តំណាង​ដោយ​ជើង​ដែក​លាយ​នឹង​ដីឥដ្ឋ នៅ​ក្នុង​ទំនាយ​នៅ​ក្នុង ដានីយ៉ែល ២:៣៣, ៤១-៤៣។","Anglo-American is symbolized by the feet of iron mixed with clay in the prophecy in Daniel 2:33, 41-43","Anglo-American is symbolized by the feet of iron mixed with clay in the prophecy in Daniel 2:33, 41-43",text,False, , , , , , , , 
Manetho,ម៉ាណេតូ សរសេរ អេហ្ស៊ីប,Manetho writes Aegyptiaca,Manetho writes Aegyptiaca,text,False, , , , , , , , 
destruction_babylon,"ការ​បំផ្លាញ​បាប៊ីឡូន​ដ៏​អស្ចារ្យ (វិវរណៈ ១៧:៣, ១៥​-​១៨; ១៨:៩, ១០)","Destruction of Babylon the Great (Revelation 17:3, 15-18; 18:9, 10)","Destruction of Babylon the Great (Revelation 17:3, 15-18; 18:9, 10)",text,False, , , , , , , , 
peace_security,"“សន្តិភាព និងសន្តិសុខ!” (ថែស្សាឡូនីចទី១ ៥:៣ នេះជាលទ្ធភាពមួយ QfR ២៦/២, ២៥/១១)","“Peace and security!” (1 Thessalonians 5:3, this is one possibility, QfR 26/2, 25/11)","one possibility, see Questions from Readers",text,False, , , , , , , , 
gog_of_magog,"ការ​វាយ​ប្រហារ​របស់​កុក​នៃ​ស្រុក​ម៉ាកូក (អេសេគាល ៣៨:១, ២, ៩-១២, ១៨-២៣)","Attack of Gog of Magog (Ezekiel 38:1, 2, 9-12, 18-23)","Attack of Gog of Magog (Ezekiel 38:1, 2, 9-12, 18-23)",text,False, , , , , , , , 
sheep_goat,អ្នក​នៅ​លើ​ផែនដី​នឹង​ត្រូវ​កាត់​ទោស ដោយ​ញែក​ចៀម និង​ពពែ (ម៉ាថាយ ២៥:៣១-៣៣),"Earth’s inhabitants are judged, separating sheep and goats (Matthew 25:31-33)","Earth’s inhabitants are judged, separating sheep and goats (Matthew 25:31-33)",text,False, , , , , , , , 
annointed,ការ​ប្រមូល​អ្នក​គ្រប់​គ្រង​រាជាណាចក្រ (ម៉ាថាយ ២៤:៣១; កូរិនថូសទី១ ១៥:៥០-៥៣; ថែស្សាឡូនីចទី១ ៤:១៥-១៧),Gathering of Kingdom rulers (Matthew 24:31; 1 Corinthians 15:50-53; 1 Thessalonians 4:15-17),Gathering of Kingdom rulers (Matthew 24:31; 1 Corinthians 15:50-53; 1 Thessalonians 4:15-17),text,False, , , , , , , , 
armageddon,"សមរភូមិអើម៉ាគេដូន (វិវរណៈ ១៦:១៤, ១៦; អេសាយ ១៣:៩; ពេត្រុសទី២ ៣:១២)","Battle of Armageddon (Revelation 16:14, 16; Isaiah 13:9; 2 Peter 3:12)","Battle of Armageddon (Revelation 16:14, 16; Isaiah 13:9; 2 Peter 3:12)",text,False, , , , , , , , 
millenium,"រាជាណាចក្រ​របស់​ព្រះ​ចាប់​ផ្ដើម​រជ្ជកាល​១០០០​ឆ្នាំ (វិវរណៈ ៥:៩, ១០; ២០:៤, ៦)","God’s Kingdom begins its 1000-year reign (Revelation 5:9, 10; 20:4, 6)","God’s Kingdom begins its 1000-year reign (Revelation 5:9, 10; 20:4, 6)",text,False, , , , , , , , 
great_crowd,"មនុស្ស​មួយ​ហ្វូង​យ៉ាង​ធំ​បាន​រួច​ជីវិត​ពី​អើម៉ាគេដូន (វិវរណៈ ៧:៩, ១៤; ទំនុកតម្កើង ៣៧:៩​-​១១)","A great crowd survives Armageddon (Revelation 7:9, 14; Psalm 37:9-11)","A great crowd survives Armageddon (Revelation 7:9, 14; Psalm 37:9-11)",text,False, , , , , , , , 
world_population,ចំនួនប្រជាជនពិភពលោករាប់ពាន់លានក្នុងរយៈពេល ២០០០ ឆ្នាំចុងក្រោយនេះ។,World population in billions in the last 2000 years,World population in billions in the last 2000 years,text,False, , , , , , , , 
khmer_empire_c,អាណាចក្រខ្មែរ - សម័យអង្គរ,Khmer Empire - Angkor period,Khmer Empire - Angkor period,text,False, , , , , , , , 
holy_roman_empire_c,ចក្រភពរ៉ូម៉ាំងបរិសុទ្ធ - បន្ទាប់ពីឆ្នាំ ១៥១២ ចក្រភពរ៉ូមបរិសុទ្ធនៃប្រជាជាតិអាល្លឺម៉ង់,Holy Roman Empire – known as Holy Roman Empire of the German Nation after 1512,Holy Roman Empire – known as Holy Roman Empire of the German Nation after 1512,text,False, , , , , , , , 
mongol_empire,ចក្រភពម៉ុងហ្គោល ១២០៦ - ១២៩៤ គ.,Mongol Empire 1206 – 1294,Mongol Empire 1206 – 1294 C.E.,text,False, , , , , , , , 
maya_classic_c,អរិយធម៌ម៉ាយ៉ា - សម័យបុរាណ,Maya civilization – Classic period,Maya civilization – Classic period,text,False, , , , , , , , 
maya_postclassic_c,អរិយធម៌ម៉ាយ៉ា - សម័យក្រោយបុរាណ,Maya civilization – Postclassic period,Maya civilization – Postclassic period,text,False, , , , , , , , 
Teotihuacan,ទីក្រុងធំជាងគេនៅអាមេរិក ពីរ៉ាមីតសាងសង់ គ. ២០០ គ.ស.,"Largest city in the Americas, pyramids build c. 200 C.E.","Largest city in the Americas, pyramids build c. 200 C.E.",text,False, , , , , , , , 
Dionysius_Exiguus,ឌីអូនីស៊ីស តិចតួច អ្នកបង្កើត អាណូ ដូមីនី,"Dionysius Exiguus, inventor of Anno Domini","Dionysius Exiguus, inventor of Anno Domini",text,False, , , , , , , , 
Umayyad_c,អ៊ូម៉ាយ៉ាត,Umayyad,Umayyad,text,False, , , , , , , , 
ur3,Ur III dynasty 𒋀𒀕𒆠,Ur III Dynasty 𒋀𒀕𒆠,Ur III Dynasty 𒋀𒀕𒆠,text,False, , , , , , , , 
hammurabi,Hammurabi 𒄩𒄠𒈬𒊏𒁉,Hammurabi 𒄩𒄠𒈬𒊏𒁉,Hammurabi 𒄩𒄠𒈬𒊏𒁉,text,False, , , , , , , , 
Al-Khwarizmi,អាល់-ឃវ៉ារីសមី សរសេរ Al-Jabr (ពិជគណិត),al-Khwarizmi writes Al-Jabr (Algebra),al-Khwarizmi writes Al-Jabr (Algebra),text,False, , , , , , , , 
al-azhar,សាកលវិទ្យាល័យ អាល់អាហ្សា ត្រូវបានបង្កើតឡើងនៅទីក្រុងគែរ,Al-Azhar University is established in Cairo,Al-Azhar University is established in Cairo,text,False, , , , , , , , 
Ibn-Sina,អ៊ីប៊ីនស៊ីណា ឬ អាវីសេណា,Ibn Sina or Avicenna,Ibn Sina or Avicenna,text,False, , , , , , , , 
life-expectancy,អាយុកាលមធ្យម 75 ឆ្នាំ,Life expectancy 75 years,Life expectancy 75 years,text,False, , , , , , , , 
430years_c,"430 ឆ្នាំ: និក្ខមនំ 12:41, កាឡាទី 3:17","430 years: Exodus 12:41, Galatians 3:17","430 years: Exodus 12:41, Galatians 3:17",text,False, , , , , , , , 
maya_calendar,គណនាការចាប់ផ្តើមនៃប្រតិទិន MAMA ថ្ងៃទី 11 ខែសីហាឆ្នាំ 31114 B.C.E.,"Calculated beginning of Maya calendar August 11, 3114 B.C.E.","Calculated beginning of Maya calendar August 11, 3114 B.C.E.",text,False, , , , , , , , 
xia-dynasty2,គ។ 2070 - គ។ 1600 មុនគ។ ស។ សម័យដំបូងត្រូវបានសំដៅក្នុងកំឡុងពេលចូវខាងលិច,c. 2070 – c. 1600 BC; Era first alluded during the Western Zhou period,c. 2070 – c. 1600 BC; Era first alluded during the Western Zhou period,text,False, , , , , , , , 
xia-dynasty2_c,រាជវង្សស៊ីស៊ីនៅប្រទេសចិន,Xia dynasty in China,Xia dynasty in China,text,False, , , , , , , , 
tres_zapotes,"ថ្ងៃទី 3 ខែកញ្ញា, 32 b.c.e.","September 3rd, 32 B.C.E.","September 3rd, 32 B.C.E.",text,False, , , , , , , , 
joseph_jacob_reunited,យ៉ូសែបនិងយ៉ាកុបបានជួបគ្នានៅស្រុកអេស៊ីប - 1728 B.C.E. (លោកុប្បត្តិ 45:11; 47: 9),Joseph and Jacob reunited in Egypt – 1728 B.C.E. (Gen 45:11; 47:9),Joseph and Jacob reunited in Egypt – 1728 B.C.E. (Gen 45:11; 47:9),text,False, , , , , , , , 
king_south_light_c,ស្តេចខាងត្បូងចាប់ពីដានីយ៉ែល 11,King of the South from Daniel 11,King of the South from Daniel 11,text,False, , , , , , , , 
king_north_light_c,ស្តេចខាងជើងពីដានីយ៉ែល 11,King of the North from Daniel 11,King of the North from Daniel 11,text,False, , , , , , , , 
daniel2_iron_c,ជើងដែកពីដានីយ៉ែល 2,Iron legs from Daniel 2,Iron legs from Daniel 2,text,False, , , , , , , , 
argenteus,Codex Argenteus គ. ៥០៥,Codex Argenteus c. 505,Codex Argenteus c. 505,text,False, , , , , , , , 
nguyen_dynasty_c,ង្វៀន,Nguyễn,Nguyễn,text,False, , , , , , , , 
edo_c,សម័យ Edo នៅប្រទេសជប៉ុន,Edo period in Japan,Edo period in Japan,text,False, , , , , , , , 
meiji_c,ម៉ីជី,Meiji,Meiji,text,False, , , , , , , , 
american_civil_war,សង្គ្រាមស៊ីវិលអាមេរិក 1861-1865,American Civil War 1861-1865,American Civil War 1861-1865,text,False, , , , , , , , 
aleppo_codex,អាឡិបប៉ូ Codex គ. ៩២០,Aleppo Codex c. 920,Aleppo Codex c. 920,text,False, , , , , , , , 
vandals,ព្រះរាជាណាចក្រ Vandals និង Alans 435 - 534,Kingdom of the Vandals and Alans 435 – 534,Kingdom of the Vandals and Alans 435 – 534 C.E.,text,False, , , , , , , , 
francia,គ. 481/509 – 843 Merovingian រហូតដល់ 751 បន្ទាប់មក Carolingian,"c. 481/509 – 843, Merovingian till 751, then Carolingian","c. 481/509 – 843 C.E., Merovingian till 751, then Carolingian",text,False, , , , , , , , 
francia_c,ព្រះរាជាណាចក្រ Franks,Kingdom of the Franks,Kingdom of the Franks,text,False, , , , , , , , 
100_years_war,សង្គ្រាមរយឆ្នាំ ១៣៣៧-១៤៥៣,Hundred Years’ War 1337 – 1453,Hundred Years’ War 1337 – 1453,text,False, , , , , , , , 
black_death,ការស្លាប់ខ្មៅ 1346-1353,Black death 1346-1353,Black death 1346-1353,text,False, , , , , , , , 
sui_dynasty,៥៨១-៦១៨ រាជវង្សស៊ុយ,581-618 Sui dynasty,581-618 Sui dynasty,text,False, , , , , , , , 
sui_dynasty_c,ស៊ុយ,Sui,Sui,text,False, , , , , , , , 
tribulation,"ទុក្ខវេទនា​ជា​ខ្លាំង (ម៉ាកុស ១៣:១៩; ដានីយ៉ែល ១២:១; ម៉ាថាយ ២៤:២១, ២២)","The Great Tribulation (Mark 13:19; Daniel 12:1; Matt 24:21, 22)","The Great Tribulation (Mark 13:19; Daniel 12:1; Matt 24:21, 22)",text,False, , , , , , , , 
Adam,អាដាម​,Adam,Adam,bible,False, , , , , , , , 
Seth,សេត,Seth,Seth,bible,False, , , , , , , , 
Enosh,អេណុស,Enosh,Enosh,bible,False, , , , , , , , 
Kenan,កៃណាន,Kenan (Cainan),Kenan,bible,False, , , , , , , , 
Mahalalel,ម៉ាហាលាល​,Mahalalel (Mahalaleel),Mahalalel,bible,False, , , , , , , , 
Jared,យ៉ារេឌ,Jared,Jared,bible,False, , , , , , , , 
Enoch,អេណុក,Enoch,Enoch,bible,False, , , , , , , , 
Methuselah,ម៉េធូសាឡា,Methuselah,Methuselah,bible,False, , , , , , , , 
Lamech,ឡេម៉េក,Lamech,Lamech,bible,False, , , , , , , , 
Noah,ណូអេ,Noah,Noah,bible,False, , , , , , , , 
Shem,សិម​,Shem,Shem,bible,False, , , , , , , , 
Arpachshad,អាប៉ាក់សាឌ,Arpachshad,Arpachshad,bible,False, , , , , , , , 
Shelah,សេឡា,Shelah,Shelah,bible,False, , , , , , , , 
Eber,ហេបឺរ​,Eber,Eber,bible,False, , , , , , , , 
Peleg,ពេឡេក,Peleg,Peleg,bible,False, , , , , , , , 
Reu,រេហ៊ូ,Reu,Reu,bible,False, , , , , , , , 
Serug,សេរូក,Serug,Serug,bible,False, , , , , , , , 
Nahor,ណេឃ័រ,Nahor,Nahor,bible,False, , , , , , , , 
Terah,ថេរ៉ា,Terah,Terah,bible,False, , , , , , , , 
Abraham,អាប្រាហាំ,Abraham,Abraham,bible,False, , , , , , , , 
Isaac,អ៊ីសាក,Isaac,Isaac,bible,False, , , , , , , , 
Jacob,យ៉ាកុប,Jacob,Jacob,bible,False, , , , , , , , 
Joseph,យ៉ូសែប,Joseph,Joseph,bible,False, , , , , , , , 
Moses,ម៉ូសេ,Moses,Moses,bible,False, , , , , , , , 
Othniel,អុតនាល,Othniel,Othniel,bible,False, , , , , , , , 
Ehud,អ៊ីហឺត,Ehud,Ehud,bible,False, , , , , , , , 
Shamgar,សាមកើរ,Shamgar,Shamgar,bible,False, , , , , , , , 
Barak,​បារ៉ាក់​,"Barak, Deborah, Jael",Barak,bible,False, , , , , , , , 
Gideon,គេឌាន​,Gideon,Gideon,bible,False, , , , , , , , 
Tola,ថូឡា​,Tola,Tola,bible,False, , , , , , , , 
Jair,​យ៉ាអៀ,Jair,Jair,bible,False, , , , , , , , 
Jephthah,យែបថា,Jephthah,Jephthah,bible,False, , , , , , , , 
Ibzan,អ៊ីបសេន,Ibzan,Ibzan,bible,False, , , , , , , , 
Elon,អ៊ីឡន,Elon,Elon,bible,False, , , , , , , , 
Abdon,​អាប់ដូន,Abdon,Abdon,bible,False, , , , , , , , 
Samson,​សាំសុន,Samson,Samson,bible,False, , , , , , , , 
Samuel,សាំយូអែល,Samuel,Samuel,bible,False, , , , , , , , 
Saul,សុល,Saul,Saul,bible,False, , , , , , , , 
David,ដាវីឌ,David,David,bible,False, , , , , , , , 
Solomon,សាឡូម៉ូន,Solomon,Solomon,bible,False, , , , , , , , 
Malachi,ម៉ាឡាគី,Malachi,Malachi,bible,False, , , , , , , , 
Ruth,រូថ,Ruth,Ruth,bible,False, , , , , , , , 
Ezra,អែសរ៉ា,Ezra,Ezra,bible,False, , , , , , , , 
Nehemiah,នេហេមា,Nehemiah,Nehemiah,bible,False, , , , , , , , 
Esther,អេសធើរ,Esther,Esther,bible,False, , , , , , , , 
Job,យ៉ូប,Job,Job,bible,False, , , , , , , , 
moses3,ម៉ូសេ,Moses,Moses,bible,False, , , , , , , , 
joshua2,យ៉ូស្វេ,Joshua,Joshua,bible,False, , , , , , , , 
caleb2,កាលែប​,Caleb,Caleb,bible,False, , , , , , , , 
Augustus,អូគូស,Augustus,Augustus,bible,False, , , , , , , , 
Tiberius,ទីប៊ែរ,Tiberius,Tiberius,bible,False, , , , , , , , 
Claudius,ក្លូឌាស។,Claudius,Claudius,bible,False, , , , , , , , 
persia2,ពែរ្ស,Persia,Persia,bible,False, , , , , , , , 
jehoiada,យេហូយ៉ាដា,Jehoiada,Jehoiada,bible,False, , , , , , , , 
Haggai,ហាកាយ,Haggai,Haggai,bible,False, , , , , , , , 
Zerubbabel,សេរ៉ូបាបិល (លូកា ៣:២៧),Zerubbabel (Luke 3:27),Zerubbabel (Luke 3:27),bible,False, , , , , , , , 
Jacob2,យ៉ាកុប/,Jacob/,Jacob/,bible,False, , , , , , , , 
Israel,អ៊ីស្រាអែល,Israel,Israel,bible,False, , , , , , , , 
Sarah,សារ៉ា,Sarah,Sarah,bible,False, , , , , , , , 
Hagar,ហាកា,Hagar,Hagar,bible,False, , , , , , , , 
Haran,ហារ៉ាន,Haran,Haran,bible,False, , , , , , , , 
Reumah,រេយូម៉ា,Reumah,Reumah,bible,False, , , , , , , , 
Milcah,មីលកា,Milcah,Milcah,bible,False, , , , , , , , 
Lot,ឡុត,Lot,Lot,bible,False, , , , , , , , 
Ammon,​បេនអាំមី (​អាំម៉ូន),Ben-ammi (Ammon),Ben-ammi (Ammon),bible,False, , , , , , , , 
Bethuel,បេធូអែល,Bethuel,Bethuel,bible,False, , , , , , , , 
Rebekah,រេបិកា,Rebekah,Rebekah,bible,False, , , , , , , , 
Laban,ឡាបាន់,Laban,Laban,bible,False, , , , , , , , 
Leah,​លេអា​,Leah,Leah,bible,False, , , , , , , , 
Rachel,​រ៉ាជែល​,Rachel,Rachel,bible,False, , , , , , , , 
Bilhah,​ប៊ីលហា​,Bilhah,Bilhah,bible,False, , , , , , , , 
Zilpah,​ស៊ីលផា​,Zilpah,Zilpah,bible,False, , , , , , , , 
Reuben,រូបេន​,Reuben,Reuben,bible,False, , , , , , , , 
Simeon,ស៊ីម្មាន,Simeon,Simeon,bible,False, , , , , , , , 
Levi,លេវី,Levi,Levi,bible,False, , , , , , , , 
Judah,យូដា,Judah,Judah,bible,False, , , , , , , , 
Issachar,អ៊ីសាខារ,Issachar,Issachar,bible,False, , , , , , , , 
Zebulun,​សេប៊ូឡូន,Zebulun,Zebulun,bible,False, , , , , , , , 
Dinah,​ឌីណា​,Dinah,Dinah,bible,False, , , , , , , , 
Esau,​អេសាវ​/,Esau/,Esau/,bible,False, , , , , , , , 
Edom,អេដំ,Edom,Edom,bible,False, , , , , , , , 
Ishmael,អ៊ីសម៉ាអែល,Ishmael,Ishmael,bible,False, , , , , , , , 
Manasseh2,(ម៉ាណាសេ,(Manasseh,(Manasseh,bible,False, , , , , , , , 
Ephraim,និងអេប្រាអ៊ីម),and Ephraim),and Ephraim),bible,False, , , , , , , , 
Benjamin,​បេនយ៉ាមីន,Benjamin,Benjamin,bible,False, , , , , , , , 
Dan,ដាន់,Dan,Dan,bible,False, , , , , , , , 
Naphtali,​ណែបថាលី,Naphtali,Naphtali,bible,False, , , , , , , , 
Gad,កាដ,Gad,Gad,bible,False, , , , , , , , 
Asher,​អេស៊ើរ,Asher,Asher,bible,False, , , , , , , , 
Milcah1,"គឺ​អ៊ូ​, ប៊ូស, ​កេមូអែល,","Uz, Buz, Kemuel,","Uz, Buz, Kemuel,",bible,False, , , , , , , , 
Milcah2,"កេសេត, ហាសូ,","Chesed, Hazo,","Chesed, Hazo,",bible,False, , , , , , , , 
Milcah3,"ពីលដាស, យីតឡាប","Pildash, Jidlaph","Pildash, Jidlaph",bible,False, , , , , , , , 
Tebah,ថេបា,Tebah,Tebah,bible,False, , , , , , , , 
Gaham,កាហាំ,Gaham,Gaham,bible,False, , , , , , , , 
Tahash,តាហាស,Tahash,Tahash,bible,False, , , , , , , , 
Maacah,​ម៉ាអាកា,Maacah,Maacah,bible,False, , , , , , , , 
Mahalath,ម៉ាហាឡាត/,Mahalath/,Mahalath/,bible,False, , , , , , , , 
Basemath,​បាសេម៉ាត,Basemath,Basemath,bible,False, , , , , , , , 
Reuel,រូអាល់,Reuel,Reuel,bible,False, , , , , , , , 
Nahath,ណាហាត,Nahath,Nahath,bible,False, , , , , , , , 
Zerah,សេរ៉ា,Zerah,Zerah,bible,False, , , , , , , , 
Schammah,សាម៉ា,Schammah,Schammah,bible,False, , , , , , , , 
Mizzah,​មីសសា,Mizzah,Mizzah,bible,False, , , , , , , , 
Adah,​អាដា,Adah,Adah,bible,False, , , , , , , , 
Eliphaz,អេលីផាស,Eliphaz,Eliphaz,bible,False, , , , , , , , 
Teman,ថេម៉ាន,Teman,Teman,bible,False, , , , , , , , 
Omar,អូម៉ា,Omar,Omar,bible,False, , , , , , , , 
Zepho,សេបផូ,Zepho,Zepho,bible,False, , , , , , , , 
Kenaz,​កេណាស,Kenaz,Kenaz,bible,False, , , , , , , , 
Korah,​កូរ៉ា,Korah,Korah,bible,False, , , , , , , , 
Korah_Gatam,"Korah, Gatam","Korah, Gatam","Korah, Gatam",bible,False, , , , , , , , 
Amalek,អាម៉ាលេក​,Amalek,Amalek,bible,False, , , , , , , , 
Oholibamah,​អូហូលីបាម៉ា​,Oholibamah,Oholibamah,bible,False, , , , , , , , 
Jeush,យេអឺស,Jeush,Jeush,bible,False, , , , , , , , 
Jalam,ចាឡាម,Jalam,Jalam,bible,False, , , , , , , , 
Nebaioth,​ណេបេយ៉ោត,Nebaioth,Nebaioth,bible,False, , , , , , , , 
Kedar,​កេដា,Kedar,Kedar,bible,False, , , , , , , , 
Mishma,មីសម៉ា,Mishma,Mishma,bible,False, , , , , , , , 
Adbeel_Mibsam,"Adbeel, Mibsam","Adbeel, Mibsam","Adbeel, Mibsam",bible,False, , , , , , , , 
Dumah_Massa,"ឌូម៉ា, ម៉ាសា","Dumah, Massa","Dumah, Massa",bible,False, , , , , , , , 
Hadad,តេម៉ា,Hadad,Hadad,bible,False, , , , , , , , 
Tema,តេម៉ា,Tema,Tema,bible,False, , , , , , , , 
Jetur,យេថឺ,Jetur,Jetur,bible,False, , , , , , , , 
Naphish,ណាភីស,Naphish,Naphish,bible,False, , , , , , , , 
Kedemah,​កេដេម៉ា,Kedemah,Kedemah,bible,False, , , , , , , , 
Keturah,​កេទូរ៉ា។,Keturah,Keturah,bible,False, , , , , , , , 
Zimran,ស៊ីមរ៉ាន,Zimran,Zimran,bible,False, , , , , , , , 
Jokshan,យ៉ុកសាន,Jokshan,Jokshan,bible,False, , , , , , , , 
Medan,មេដាន,Medan,Medan,bible,False, , , , , , , , 
Midian,ម៉ាឌាន,Midian,Midian,bible,False, , , , , , , , 
Ishbak,អ៊ីសបាក,Ishbak,Ishbak,bible,False, , , , , , , , 
Shuah,​ស៊ូអាក។,Shuah,Shuah,bible,False, , , , , , , , 
Timna,តាចា,Timna,Timna,bible,False, , , , , , , , 
life-expectancy2,(ទំនុកដំកើង 90:10),(Psalm 90:10),(Psalm 90:10),bible,False, , , , , , , , 
Ham,ហាំ,Ham,Ham,bible,False, , , , , , , , 
Canaan,កាណាន,Canaan,Canaan,bible,False, , , , , , , , 
Sidon,ស៊ីដូន,Sidon,Sidon,bible,False, , , , , , , , 
Heth,ហេត,Heth,Heth,bible,False, , , , , , , , 
Jebusite,ជេប៊ូស៊ីត,Jebusite,Jebusite,bible,False, , , , , , , , 
Amorite,អាម៉ូរីត,Amorite,Amorite,bible,False, , , , , , , , 
Girgashite,Girgashite,Girgashite,Girgashite,bible,False, , , , , , , , 
Hivite,ហ៊ីវីត,Hivite,Hivite,bible,False, , , , , , , , 
Arkite,អាគីត,Arkite,Arkite,bible,False, , , , , , , , 
Sinite,ស៊ីនីត,Sinite,Sinite,bible,False, , , , , , , , 
Arvadite,អាវ៉ាឌីត,Arvadite,Arvadite,bible,False, , , , , , , , 
Zemarite,សេម៉ារីត,Zemarite,Zemarite,bible,False, , , , , , , , 
Hamathite,ហាម៉ាធី,Hamathite,Hamathite,bible,False, , , , , , , , 
Cush,គុជ,Cush,Cush,bible,False, , , , , , , , 
Nimrod,នីមរ៉ូដ,Nimrod,Nimrod,bible,False, , , , , , , , 
Mizraim,មីហ្សីម,Mizraim,Mizraim,bible,False, , , , , , , , 
Casluh,កាលូ,Casluh,Casluh,bible,False, , , , , , , , 
Japheth,យ៉ាភេត,Japheth,Japheth,bible,False, , , , , , , , 
Asshur,អាសស៊ើរ,Asshur,Asshur,bible,False, , , , , , , , 
Lud,លូដ,Lud,Lud,bible,False, , , , , , , , 
Aram,អារ៉ាម,Aram,Aram,bible,False, , , , , , , , 
Elam,អេឡាម,Elam,Elam,bible,False, , , , , , , , 
Joktan,ជុកតាន,Joktan,Joktan,bible,False, , , , , , , , 
Almodad,អាល់ម៉ូដាដ,Almodad,Almodad,bible,False, , , , , , , , 
Sheleph,សេលេហ្វ,Sheleph,Sheleph,bible,False, , , , , , , , 
Hazarmareth,ហាសាម៉ារ៉េត,Hazarmareth,Hazarmareth,bible,False, , , , , , , , 
Jerah,យេរ៉ា,Jerah,Jerah,bible,False, , , , , , , , 
Hadoram,ហាដូរ៉ាម,Hadoram,Hadoram,bible,False, , , , , , , , 
Uzal,Uzal,Uzal,Uzal,bible,False, , , , , , , , 
Diklah_Obal,"Diklah, Obal","Diklah, Obal","Diklah, Obal",bible,False, , , , , , , , 
Abimael,អប៊ីម៉ាអែល,Abimael,Abimael,bible,False, , , , , , , , 
Sheba_Ophir,"សេបា, អូភីរ","Sheba, Ophir","Sheba, Ophir",bible,False, , , , , , , , 
Havilah,ហាវីឡា,Havilah,Havilah,bible,False, , , , , , , , 
Jobab,យ៉ូបប,Jobab,Jobab,bible,False, , , , , , , , 
Ham_fn,១) ជនជាតិអេស៊ីប៖ ទំនុកតម្កើង ១០៥:២៣,1) Egyptians: Psalms 105:23,1) Egyptians: Psalms 105:23,bible,False, , , , , , , , 
Canaan_fn,២) ជន​ជាតិ​កាណាន៖ យ៉ូស្វេ ១៣:៣,2) Canaanites: Joshua 13:3,2) Canaanites: Joshua 13:3,bible,False, , , , , , , , 
Aram_fn,៣) ជន​ជាតិ​អារ៉ាម៖ ហូសេ ១២:១២,3) Arameans: Hosea 12:12,3) Arameans: Hosea 12:12,bible,False, , , , , , , , 
Elam_fn,៤) អេឡាម៖ អែសរ៉ា ៤:៩,4) Elamites: Ezra 4:9,4) Elamites: Ezra 4:9,bible,False, , , , , , , , 
Asshur_fn,៥) អាសស៊ើរ៖ អេសេគាល ២៧:២៣,5) Assyrians: Ezekiel 27:23,5) Assyrians: Ezekiel 27:23,bible,False, , , , , , , , 
Casluh_fn,៦) ភីលីស្ទីន៖ ១ របាក្សត្រ ១:១២,6) Philistines: 1 Chronicles 1:12,6) Philistines: 1 Chronicles 1:12,bible,False, , , , , , , , 
Cush_fn,7) អេត្យូពី [Cushite]: 2 Kings 19:9,7) Ethiopian [Cushite]: 2 Kings 19:9,7) Ethiopian [Cushite]: 2 Kings 19:9,bible,False, , , , , , , , 
Edom_fn,៨) ជន​ជាតិ​អេដុម៖ ជនគណនា ២០:១៤​-​១៧,8) Edomites: Numbers 20:14-17,8) Edomites: Numbers 20:14-17,bible,False, , , , , , , , 
Moab_fn,"៩) ជន​ជាតិ​ម៉ូអាប់៖ ចោទិយកថា ២៣:៣, ៤","9) Moabites: Deuteronomy 23:3, 4","9) Moabites: Deuteronomy 23:3, 4",bible,False, , , , , , , , 
Ammon_fn,១០) អាំម៉ូន៖ យ៉ូស្វេ ១២:២,10) Ammonites: Joshua 12:2,10) Ammonites: Joshua 12:2,bible,False, , , , , , , , 
Midian_fn,"១១) សាសន៍​ម៉ាឌាន៖ ជនគណនា ៣១:២, ៣","11) Midianites: Numbers 31:2, 3","11) Midianites: Numbers 31:2, 3",bible,False, , , , , , , , 
